Id,DATE_DERNIERE_MAJ,TYPE,CATEGORIE,SPECIALITES,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,CHAINES,LOGIS_CLASSEMENT,NBRE_MAX_COUVERTS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
"RESAQU040FS00083","11/05/2015","Restaurant","Restaurant traditionnel","Cuisine gastronomique # Cuisine traditionnelle # Régionale française","La tête de l'art","","","2 place Camille Bouvet","","40100","DAX","40088","+33 5 58 74 00 13","",""," -1.0556572","43.7093582","Oui","","","","","15","15/02/2015|12/07/2015|12:00|13:45|19:30|21:30|Dimanche soir - Lundi - Mardi soir - Mercredi soir # 21/07/2015|15/12/2015|12:00|13:45|19:30|21:30|Dimanche soir - Lundi - Mardi soir - Mercredi soir # 15/12/2015|31/12/2015|12:00|13:45|19:30|21:30|Dimanche - Lundi - Mardi soir - Mercredi soir","A la carte|25,00||","Climatisation # Terrasse",""
"RESAQU040FS0001N","27/05/2015","Restaurant","Restaurant gastronomique # Restaurant traditionnel","Cuisine gastronomique # Cuisine traditionnelle # Poisson / fruits de mer # Régionale française","La Tétrade - Côté Lac","","","1187 avenue du Touring Club","","40150","HOSSEGOR","40304","+33 5 58 43 51 48","","www.latetrade-cote-lac.com"," -1.4267616","43.6646563","Oui","","Assiette de Pays # Qualité Tourisme","","","150","","Menu adulte|16,00|42,00|","Parking privé # Terrasse # Wifi","Banquet # Plats à emporter # Point wifi # Séminaire"
"RESAQU04001PAEOQ","10/03/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle # Poisson / fruits de mer","La Tétrade côté port","Rue des Pêcheurs
","Face au port de pêche","","","40130","CAPBRETON","40065","+33 5 58 72 64 45","",""," -1.4401423","43.6533417","Oui","","Assiette de Pays","","","","","","",""
"RESAQU040V503GOJ","27/05/2015","Restauration ambulante / Vente à emporter ","Restaurant à thème","Régionale française # Viandes","La Tienda","","","Les Halles","","40150","HOSSEGOR","40304","+33 5 58 43 70 25","",""," -1.4267507","43.6596064","Oui","","","","","","","","","Plats à emporter"
"RESAQU033V5004Q2","17/03/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle # Régionale française","La Tonnelle partagée","6 route de Préchac
","","","","33730","UZESTE","33537","","+33 6 76 41 42 30 # +33 6 85 63 95 63",""," -0.3240714","44.4414228","Oui","","","","","60","01/01/2015|31/12/2015|||||","Menu adulte|12,00|15,00|Menu unique","Bar # Terrasse",""
"RESAQU047FS0004K","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine gastronomique # Cuisine traditionnelle","La Toque Blanche","","","","Bel Air","47300","PUJOLS","47215","+33 5 53 49 00 30","","www.la-toque-blanche.com","0.69308280","44.3838699","Oui","","","","","80","01/01/2015|31/12/2015|||||","Menu adulte|23,00|85,00| # A la carte|20,00|65,00| # Menu enfant|11,00||Jusqu'à 10 ans","Climatisation # Parking privé # Terrasse # Wifi","Banquet # Point wifi # Séminaire"
"RESAQU033FS0008R","24/02/2015","Restaurant","Pizzeria # Restaurant traditionnel","Cuisine méditerranéenne","La Tosca","14 place de la République
","","","","33540","SAUVETERRE-DE-GUYENNE","33506","+33 5 56 71 69 34","",""," -0.085957","44.692955","Oui","","","","","60","01/01/2015|31/12/2015|||||Dimanche","A la carte|3,50|20,00|","Terrasse",""
"RESAQU064FS00227","28/03/2015","Restaurant","Pizzeria","Cuisine méditerranéenne","La Tour 2 Pise","","","Avenue Marguerite de Navarre","","64230","LESCAR","64335","+33 5 59 68 22 01","","http://www.tour2pise.com/"," -0.4276425","43.3220654","Oui","","","","","58","02/01/2015|31/01/2015|11:30|14:00|18:00|23:00|","A la carte|8,00|16,00|","Matériel enfants # Terrasse",""
"RESAQU064FS0007D","28/05/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine méditerranéenne","La Tour de Pise","","","26 bd Champetier de Ribes","","64000","PAU","64445","+33 5 59 32 40 84","","http://www.tour2pise.com"," -0.3776898","43.3039243","","","","","","58","01/01/2015|31/12/2015|11:30|14:00|||","A la carte|9,00|17,00| # Menu enfant|6,10|6,10|","Matériel enfants",""
"RESAQU064FS001JL","28/05/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine méditerranéenne","La Tour de Pise","","","6 boulevard Tourasse","","64000","PAU","64445","+33 5 59 02 57 31","","http://www.tour2pise.com"," -0.3413088","43.3087545","","","","","","98","01/01/2015|31/01/2015|11:30|14:00|18:00|22:30|","Menu enfant|6,10|6,10| # A la carte|9,00|17,50|","Matériel enfants # Terrasse",""
"RESAQU024V502WNQ","26/03/2015","Restaurant","Pizzeria","Cuisine traditionnelle","La Tour de Pizz","","","","Avenue Charles de Gaulle","24300","NONTRON","24311","+33 5 47 90 01 64","","","0.6622390","45.5304020","","","","","","50","01/01/2015|31/12/2015|||||","","Bar # Terrasse",""
"RESAQU064FS000W8","01/04/2015","Restaurant","Pizzeria","Cuisine traditionnelle","La Tour de Pizz","","","route de Came","64520 Bidache","64520","BIDACHE","64123","+33 5 59 56 45 48","",""," -1.1383080","43.4838935","Oui","","","","","30","01/01/2015|31/12/2015|11:30|14:00|19:00|23:00|Dimanche","","Parking privé # Terrasse",""
"RESAQU04001ODHNU","29/05/2015","Restauration ambulante / Vente à emporter ","Pizzeria","Cuisine européenne","La Tour de Pizza","95 Grand Rue
","","","","40190","VILLENEUVE-DE-MARSAN","40331","+33 5 58 03 39 69","","www.latourdepizza.fr"," -0.3056884","43.8926147","Oui","","","","","","01/01/2015|31/12/2015|10:00|13:00|17:30|21:00|","|||Carte de fidélité","",""
"RESAQU040FS000BO","02/01/2015","Restaurant","Pizzeria","","La Tour de Pizz'a","","","114 rue Gambetta","","40300","PEYREHORADE","40224","+33 5 58 72 81 77","",""," -1.1069154","43.5450798","Oui","","","","","","","","",""
"RESAQU024FS0005A","11/02/2015","Restaurant","Restaurant gastronomique # Restaurant traditionnel","Cuisine gastronomique","La Tour des Vents","","","","Moulin de Malfourat","24240","MONBAZILLAC","24274","+33 5 53 58 30 10","+33 6 08 05 84 20","www.tourdesvents.com","0.461726","44.796744","Oui","","Maître Restaurateur # Vignobles et découvertes","Tables et Auberges de France","","210","01/02/2015|31/12/2015|||||Lundi","Menu adulte|35,00|72,00|Menus à 35€ - 43€ - 59€ - 72 € # Menu enfant|18,00|22,00|jusqu'à 12 ans. Plat + dessert ou 1/2 menu","Climatisation # Parking privé # Terrasse","Point wifi"
"RESAQU024V502FMF","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Tour du Guet","","","","1 rue Rousset","24200","SARLAT-LA-CANEDA","24520","+33 5 53 59 47 30","","","1.2153651","44.8886315","","","","","","","","","",""
"RESAQU033FS0008H","17/04/2015","Hôtel restaurant","Restaurant traditionnel","Régionale française","La Tour du Vieux Port","23, quai Souchet
","","","","33500","LIBOURNE","33243","+33 5 57 25 75 56","","www.latourduvieuxport.fr"," -0.2470491","44.9166300","","","Qualité Tourisme","Logis","2 cheminées # 2 cocottes","","01/01/2015|31/12/2015|||||","Menu adulte|15,00|23,50| # Menu enfant|12,00|12,00|","Climatisation # Wifi","Point wifi"
"RESAQU033V503UUQ","11/03/2015","Restaurant","Pizzeria # Restauration rapide","Cuisine européenne # Cuisine traditionnelle # Sandwichs","La Trattoria","Place Marcoux (direction l'Amélie)
","","","","33780","SOULAC-SUR-MER","33514","+33 5 56 09 81 48","",""," -1.1488210","45.4854690","","","","","","","01/01/2015|31/12/2015|||||","Menu adulte|10,00|| # Menu enfant|8,00||","Terrasse",""
"RESAQU064V5057PD","02/01/2015","Restaurant","Pizzeria","Cuisine traditionnelle","La trattoria des bons amis","","","8 avenue Jean Darrigrand","","64100","BAYONNE","64102","+33 5 59 31 92 60","",""," -1.4891305","43.4815885","Oui","","","","","","","","",""
"RESAQU033FS000U2","04/01/2015","Restaurant","Restaurant à thème","Cuisine européenne","La Trattoria Lesca'l","Parc de Bellevue
","","","","33710","PUGNAC","33341","+33 5 57 42 31 52","",""," -0.4959082","45.0743237","Oui","","","","","","01/01/2015|31/12/2015|||||","A la carte|7,00|20,00|","Terrasse","Point wifi"
"RESAQU047FS0000K","02/01/2015","Restaurant","Pizzeria","Cuisine européenne # Cuisine méditerranéenne","La Traviata","","","39 avenue Charles De Gaulle","","47000","AGEN","47001","+33 5 53 47 46 79","","","0.6251541","44.2035321","","","","","","43","01/01/2015|31/12/2015|||||Dimanche - Lundi","","Terrasse",""
"RESAQU0240007509","02/01/2015","Hôtel restaurant","Restaurant gastronomique","Cuisine gastronomique","La Treille","","","le Port","","24200","VITRAC","24587","+33 5 53 28 33 19","","www.latreille-perigord.com","1.2222620","44.8269850","","","Qualité Tourisme","Logis","2 cheminées","45","","","Climatisation","Point wifi"
"RESAQU024FS000GD","02/01/2015","Restaurant","Restaurant à thème # Restaurant traditionnel","","LA TRUFFE D'OR","","","","","24380","VERGT","24571","+33 5 53 54 29 85","","","0.7193119","45.0261650","","","","","","","","","",""
"RESAQU033FS000J8","28/04/2015","Restaurant","Restaurant gastronomique","Cuisine gastronomique # Cuisine traditionnelle # Régionale française # Viandes","La Tupina ","6 rue Porte de la Monnaie
","","","","33000","BORDEAUX","33063","+33 5 56 91 56 37","","www.latupina.com"," -0.5620620","44.8327890","","","Vignobles et découvertes","Châteaux & Hôtels Collection","","85","01/01/2015|31/12/2015|12:00|14:00|19:00|23:00|","A la carte|30,00||","Parking privé # Terrasse",""
"RESAQU064V5058MY","20/05/2015","Restaurant","Cidrerie # Restaurant traditionnel","Cuisine européenne # Cuisine traditionnelle # Régionale française # Triperies # Viandes","La Txunga","","","29 avenue du Capitaine Resplandy","","64100","BAYONNE","64102","+33 5 35 46 69 98","",""," -1.4639415","43.4875139","Oui","","","","","150","02/01/2015|31/12/2015|12:00|14:00|||Dimanche","Menu adulte|12,00|30,00| # Menu enfant|8,00|8,00|","Climatisation # Parking privé","Banquet # Plats à emporter # Point wifi # Séminaire # Traiteur"
"RESAQU033FS000O1","13/04/2015","Restaurant","Brasserie","Cuisine traditionnelle","La Typolia","6 avenue du Gressier
","","","","33680","LE PORGE","33333","+33 5 56 26 57 98","","www.typolia-bar.com "," -1.2137349","44.8935959","Oui","","","","","","01/04/2015|31/12/2015|||||","","Bar # Terrasse",""
"RESAQU033FS000G2","02/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Vache sur le Toit","2 route des Lacs
","","","","33470","GUJAN-MESTRAS","33199","+33 5 57 52 42 51","",""," -1.1126232","44.6381355","Oui","","","","","70","01/01/2015|31/12/2015|||||","Menu adulte|13,50|29,00| # Menu enfant|7,80|7,80|","Climatisation # Terrasse",""
"RESAQU04001K7IP5","17/03/2015","Restaurant","Bistrot / bar à vin","Tapas","La Vague","","","43 avenue de la Plage ","","40480","VIEUX-BOUCAU","40328","+33 6 32 41 87 60","",""," -1.4118811","43.7881121","Oui","","","","","","28/03/2015|30/09/2015|||||","","",""
"RESAQU040V503FXT","27/05/2015","Restaurant","Crêperie # Restaurant traditionnel","Cuisine traditionnelle","La Vague Bretonne","","","270 avenue des Rémouleurs","Zone d'Activité Pédebert","40150","SOORTS-HOSSEGOR","40304","+33 5 58 43 65 44","",""," -1.3852599","43.6728240","Oui","","","","","24","","Menu adulte|8,00|15,00|","Terrasse # Wifi","Plats à emporter # Point wifi"
"RESAQU064FS001B4","19/05/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle # Régionale française # Salades # Viandes","La Verbena","","","Quai du commandant Roquebert","","64100","BAYONNE","64102","+33 5 59 25 58 33","",""," -1.4748360","43.4902170","","","Maître Restaurateur","","","40","01/01/2015|31/12/2015|07:00|||18:00|","Menu adulte|15,00|15,00| # A la carte|9,00|19,50|Plat à la carte # Menu enfant|8,50|8,50|","Bar # Climatisation # Terrasse","Point wifi"
"RESAQU024FS0008E","02/01/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Verperie","","","Allée des Acacias","","24200","SARLAT-LA-CANEDA","24520","+33 5 53 59 00 20","","","1.2098610","44.8964910","","","","Logis","1 cocotte","","","","Climatisation",""
"RESAQU040FS000D1","04/08/2014","Restaurant","Pizzeria # Restaurant à thème # Restaurant traditionnel","","La Vie en Rose   ","","","51 Avenue du Penon","Les Estagnots","40510","SEIGNOSSE OCEAN","40296","+33 5 58 48 59 14","",""," -1.435486","43.6904744","Oui","","Famille Plus","","","","","","Bar # Terrasse # Wifi",""
"RESAQU047FS0007C","11/02/2015","Restaurant","Restaurant gastronomique # Restaurant traditionnel","Cuisine gastronomique","La Vieille Auberge","","","11 rue Posterne","","47700","CASTELJALOUX","47052","+33 5 53 93 01 36","","www.la-vieille-auberge-47.com ","0.0863179","44.3138921","","","","Tables et Auberges de France","","60","","","Parking privé","Banquet # Traiteur"
"RESAQU064V500HLN","14/03/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Vieille Auberge","","","22 rue Tourasse","","64500","SAINT-JEAN-DE-LUZ","64483","+33 5 59 26 19 61","",""," -1.6630549","43.388051","Oui","","","","","80","01/02/2015|15/11/2015|12:00|14:30|19:00|22:30|Lundi - Mardi","","",""
"RESAQU024V50032J","02/01/2015","Restaurant","Brasserie","Cuisine traditionnelle","La vieille auberge","","","66 rue de la République","","24450","LA COQUILLE","24133","","","","0.9771129","45.5429822","","","","","","","","","",""
"RESAQU0240004819","02/01/2015","Restaurant","","","La Vieille Auberge","","","le Bourg","","24590","SAINT-GENIES","24412","+33 5 53 28 90 38","","","","","","","","","","","","","",""
"RESAQU064FS001S7","21/05/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine traditionnelle # Régionale française # Salades # Tapas","La Vieille Auberge du Soubestre","","","Place Marcadieu","","64410","ARZACQ-ARRAZIGUET","64063","+33 5 59 04 51 31","+33 6 08 54 66 44",""," -0.4109895","43.5347516","Oui","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","Maître Restaurateur","","","150","01/01/2015|31/12/2015|||||","A la carte|7,00|42,00|","Bar # Climatisation # Parc # Terrasse","Banquet # Point wifi # Séminaire # Traiteur"
"RESAQU047FS000FL","06/02/2015","Restaurant","Bistrot / bar à vin # Restaurant traditionnel","Cuisine traditionnelle # Nouvelle cuisine française # Régionale française","La Vign'aux Vins","","","19 boulevard Edouard Lacour","","47000","AGEN","47001","+33 5 53 66 51 85","","www.lavigneauxvins.com","0.6296616","44.1906693","","","","","","60","01/01/2015|31/12/2015|||||","","Bar # Climatisation # Terrasse","Plats à emporter # Traiteur"
"RESAQU04001G8POC","31/03/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine gastronomique # Cuisine traditionnelle","La villa dacquoise","","","86 avenue Francis Planté","","40100","DAX","40088","+33 5 58 74 04 60","","http://www.lavilladacquoise.fr"," -1.0430466","43.7000013","Oui","","","","","","01/01/2015|31/12/2015|12:00|14:00|19:00|22:00|Dimanche soir - Lundi - Mardi - Mardi soir","Menu adulte|12,50|15,00|Menu du jour du midi # Menu adulte|25,00||Soirs et week-end # A la carte|18,00|23,00|","Bar # Jeux pour enfants # Parking privé # Terrasse # Wifi",""
"RESAQU024V500C4T","23/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Villa du Roque","","","","Lieu dit Grand Vigne ","24250","LA ROQUE-GAGEAC","24355","+33 5 53 28 25 60","","www.lavilladuroque.fr","1.18561083","44.8246208","Oui","","","","","230","","Menu adulte|16,50|55,00|","Bar # Climatisation # Parking privé # Terrasse","Point wifi"
"RESAQU033FS001IB","11/02/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Villa Gourmande","19 boulevard Feydeau
","","","","33370","ARTIGUES-PRES-BORDEAUX","33013","+33 5 57 54 86 93","","www.lavillagourmande.fr"," -0.496912","44.849371","Oui","","Maître Restaurateur","","","","01/01/2015|31/12/2015|12:00|14:00|19:30|22:00|Dimanche","A la carte|15,00|30,00|","Bar # Parking privé","Séminaire"
"RESAQU024FS000KR","14/01/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","LA VILLA LAETITIA","21 rue de l'Ancien Pont
","","","","24100","BERGERAC","24037","+33 5 53 61 00 12","+33 6 26 48 85 34","www.villalaetitia.net","0.4838233","44.8499001","","","","","1 cheminée","45","01/01/2015|31/12/2015|||||Lundi","Menu adulte|19,50|35,00|Le midi : Formule à partir de 19,50€ ou menu à 22€ / Midi & Soir: de 26€ à 35€ # Menu enfant|15,00|18,00|jusqu'à 10 ans: plat + dessert","Terrasse","Point wifi"
"RESAQU033FS001BB","19/02/2015","Restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Villa Mondenard","11 rue Mondenard
","","","","33240","SAINT-ANDRE-DE-CUBZAC","33366","+33 5 57 58 96 38","",""," -0.4470919","44.9919344","Oui","","","","","50","01/01/2015|31/12/2015|12:00|14:30|||Dimanche - Mardi","Menu adulte|12,90|18,90| # Menu enfant|7,00|7,00| # A la carte|7,00|24,50|","Jardin # Terrasse","Point wifi"
"RESAQU0240002609","02/01/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine gastronomique","La Villa Romaine","","","","Saint Rome","24200","CARSAC-AILLAC","24082","+33 5 53 28 52 07","","www.lavillaromaine.com","1.27313733","44.8266068","Oui","","","","","100","01/05/2015|15/11/2015|||||","","Jardin # Parking privé # Piscine # Terrasse # Wifi","Banquet # Point wifi # Séminaire"
"RESAQU024FS000G3","11/02/2015","Hôtel restaurant","Restaurant traditionnel","Cuisine traditionnelle","La Villa Saint Laurent","71, Route de Bordeaux
","","","","24100","SAINT-LAURENT-DES-VIGNES","24437","+33 5 53 24 16 16","","http://www.lavillastlaurent.com/    ","0.42651414","44.8340445","Oui","","Maître Restaurateur","","","40","01/01/2015|31/12/2015|||||Lundi","Menu adulte|17,50|23,00|Déjeuner au Bistrot Le 71 # Menu adulte||35,00|pour le dîner # Menu enfant||17,00|Jusqu'à 10 ans : Menu gourmand en 1/2 portion","","Point wifi"
"RESAQU047FS00088","17/02/2015","Restaurant","Restaurant à thème","Cuisine méditerranéenne","La Villa Smeralda","","","Le bourg","","47300","PUJOLS","47215","+33 5 53 36 72 12","","","0.68889856","44.3856027","Oui","","","","","60","01/01/2015|31/03/2015||||| # 01/04/2015|30/04/2015||||| # 01/05/2015|31/05/2015||||| # 01/06/2015|30/06/2015||||| # 01/07/2015|15/09/2015||||| # 16/09/2015|30/09/2015||||| # 01/10/2015|31/12/2015|||||","Menu adulte|15,00|36,00| # Menu enfant|10,00|| # A la carte|12,00|30,00|","Jardin # Terrasse","Banquet # Plats à emporter # Point wifi"
