"code CNIS";"sigle type formation";"libellé type formation";"libellé formation principal";"libellé formation complémentaire";"sigle formation";durée;"code RNCP";"niveau RNCP";"libellé niveau RNCP";tutelle;"lien site onisep.fr";domaine/sous-domaine
230;;"diplôme d'ingénieur";"diplôme d'ingénieur du CESI spécialité bâtiment et travaux publics";;"CESI BTP";"5 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.6194;"information-communication, audiovisuel/bibliothèque - documentation ; environnement - énergies - propreté/énergies ; construction - architecture - travaux publics/équipement technique ; matières premières, fabrication, industries/fonction production (généralités) ; construction - architecture - travaux publics/génie civil ; construction - architecture - travaux publics/génie civil, construction (généralités) ; matières premières, fabrication, industries/génie industriel ; informatique, internet/informatique (généralités) ; logistique - transport/transport ; environnement - énergies - propreté/urbanisme"
231;"mastère spé.";"mastère spécialisé";"mastère spé. Produits et procédés de l'industrie du béton (IMT Lille Douai, site de Douai)";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.4039;"construction - architecture - travaux publics/génie civil ; matières premières, fabrication, industries/mines et carrières"
231;TP;"titre professionnel";"TP Chef de chantier travaux publics routes et canalisations";;;"1 an";;4;"niveau 4 (bac ou équivalent)";"Ministère du travail, de l'emploi et du dialogue social";http://www.onisep.fr/http/redirection/formation/slug/FOR.4484;"construction - architecture - travaux publics/génie civil, construction (généralités) ; construction - architecture - travaux publics/travaux publics"
231;"mastère spé.";"mastère spécialisé";"mastère spé. Génie civil des grands ouvrages pour l'énergie (École des Ponts ParisTech - CentraleSupélec)";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3026;"construction - architecture - travaux publics/génie civil ; construction - architecture - travaux publics/travaux publics"
231;CAP;"Certificat d'aptitude professionnelle";"CAP Constructeur de routes";;;"2 ans";;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de Jeunesse";http://www.onisep.fr/http/redirection/formation/slug/FOR.2306;"construction - architecture - travaux publics/génie civil, construction (généralités) ; construction - architecture - travaux publics/travaux publics"
231;;"baccalauréat professionnel";"bac pro Travaux publics";;;"3 ans";;4;"niveau 4 (bac ou équivalent)";"Ministère chargé de l'Éducation nationale et de Jeunesse";http://www.onisep.fr/http/redirection/formation/slug/FOR.1225;"construction - architecture - travaux publics/génie civil, construction (généralités) ; construction - architecture - travaux publics/travaux publics"
231;CAP;"Certificat d'aptitude professionnelle";"CAP Conducteur d'engins : travaux publics et carrières";;;"2 ans";;5;"niveau 3 (niveau CAP)";"Ministère chargé de l'Éducation nationale et de Jeunesse";http://www.onisep.fr/http/redirection/formation/slug/FOR.456;"mécanique/engins ; construction - architecture - travaux publics/génie civil, construction (généralités) ; construction - architecture - travaux publics/travaux publics"
231;;"diplôme d'ingénieur";"diplôme d'ingénieur de l'Institut Polytechnique UniLaSalle spécialité géosciences et environnement";;UniLaSalle;"5 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.5584;"gestion des entreprises, comptabilité/administration de l'entreprise ; environnement - énergies - propreté/déchets, pollutions et risques ; environnement - énergies - propreté/énergies ; environnement - énergies - propreté/environnement (généralités) ; matières premières, fabrication, industries/fonction production (généralités) ; histoire/géographie, psychologie, sociologie/géographie ; environnement - énergies - propreté/gestion de l'eau ; matières premières, fabrication, industries/mines et carrières ; sciences/sciences de la Terre"
128;;"formation d'école spécialisée";"Master of Arts of International Relations and Diplomacy";;;"2 ans";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.4403;"économie - droit - politique/droit (généralités) ; économie - droit - politique/sciences politiques"
128;;master;"master mention droit français-droits étrangers";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4879;"économie - droit - politique/droit international"
128;;master;"master mention droit de l'économie";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4934;"économie - droit - politique/droit (généralités)"
128;;"formation d'école spécialisée";"Gestion internationale de l'entreprise";;;"3 ans";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.3199;"gestion des entreprises, comptabilité/administration de l'entreprise ; économie - droit - politique/droit privé ; économie - droit - politique/sciences économiques"
128;;"licence professionnelle";"licence pro mention activités juridiques : contentieux et recouvrement";;;"1 an";;2;"niveau 6 (bac + 3)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4939;"économie - droit - politique/activité judiciaire ; économie - droit - politique/droit (généralités)"
128;;"licence professionnelle";"licence pro mention métiers de la protection juridique des personnes vulnérables";;;"1 an";;2;"niveau 6 (bac + 3)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4870;"économie - droit - politique/droit (généralités) ; économie - droit - politique/droit social ; santé - social - sport/travail social"
128;DU;"diplôme d'université";"DU Clinique juridique - justice, procès et procédure";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1460;"économie - droit - politique/activité judiciaire"
128;;"formation d'école spécialisée";"Relations internationales (ILERI)";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1268;"information-communication, audiovisuel/bibliothèque - documentation ; économie - droit - politique/droit (généralités) ; économie - droit - politique/sciences économiques ; économie - droit - politique/sciences politiques ; santé - social - sport/travail social"
128;;"préparation aux concours de la fonction publique";"Préparation au concours de greffier des services judiciaires";;;"1 an";;0;"non inscrit au RNCP";"Ministère de la Justice";http://www.onisep.fr/http/redirection/formation/slug/FOR.2363;"économie - droit - politique/activité judiciaire ; économie - droit - politique/droit (généralités)"
128;;"diplôme d'institut d'études politiques";"Diplôme de l'Institut d'études politiques de Paris";;;"5 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.3321;"gestion des entreprises, comptabilité/administration de l'entreprise ; économie - droit - politique/droit (généralités) ; banque - assurances - immobilier/finances ; information-communication, audiovisuel/journalisme - édition - publicité ; commerce, marketing, vente/marketing - vente ; gestion des entreprises, comptabilité/ressources humaines ; économie - droit - politique/sciences économiques ; économie - droit - politique/sciences politiques ; environnement - énergies - propreté/urbanisme"
128;;"formation d'école spécialisée";"Diplôme des métiers du notariat";;DMN;"1 an";;2;"niveau 6 (bac + 3)";"Ministère de la Justice";http://www.onisep.fr/http/redirection/formation/slug/FOR.3188;"économie - droit - politique/droit privé"
128;;"préparation aux concours de la fonction publique";"Préparation au concours de conseiller de tribunal administratif et de cour administrative d'appel (recrutement complémentaire)";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.2235;"économie - droit - politique/droit public"
128;;"préparation aux concours de la fonction publique";"Classe préparatoire intégrée au concours de greffier";;;"1 an";;0;"non inscrit au RNCP";"Ministère de la Justice";http://www.onisep.fr/http/redirection/formation/slug/FOR.2044;"économie - droit - politique/activité judiciaire"
128;;"formation d'école spécialisée";"Sécurité internationale et défense";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.1089;"économie - droit - politique/sciences politiques ; armée, sécurité/sécurité prévention"
128;;magistère;"magistère Juriste d'entreprise";;;"3 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.490;"économie - droit - politique/droit (généralités) ; économie - droit - politique/droit privé"
128;;magistère;"magistère Juriste d'affaires interne et européen";;;"3 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.489;"économie - droit - politique/droit (généralités) ; économie - droit - politique/droit international ; économie - droit - politique/droit privé"
128;;"formation d'école spécialisée";"Formation de greffier des services judiciaires";;;"2 ans";;2;"niveau 6 (bac + 3)";"Ministère de la Justice";http://www.onisep.fr/http/redirection/formation/slug/FOR.1799;"économie - droit - politique/activité judiciaire ; économie - droit - politique/droit (généralités)"
128;;"diplôme d'institut d'études politiques";"Diplôme de l'Institut d'études politiques de Lille";;IEP;"5 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.1925;"information-communication, audiovisuel/bibliothèque - documentation ; commerce, marketing, vente/commerce international ; information-communication, audiovisuel/communication ; économie - droit - politique/droit (généralités) ; environnement - énergies - propreté/environnement (généralités) ; banque - assurances - immobilier/finances ; économie - droit - politique/sciences économiques ; économie - droit - politique/sciences politiques ; armée, sécurité/sécurité prévention"
128;;"formation d'école spécialisée";"Examen professionnel d'huissier de justice";;;"2 ans";;0;"non inscrit au RNCP";"Ministère de la Justice";http://www.onisep.fr/http/redirection/formation/slug/FOR.250;"économie - droit - politique/activité judiciaire ; économie - droit - politique/droit (généralités)"
128;;"formation d'école spécialisée";"Sciences sociales et économiques spécialité solidarité et action internationales (master d'établissement)";;;"2 ans";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.5506;"économie - droit - politique/droit international ; santé - social - sport/travail social"
128;;"préparation aux concours de la fonction publique";"Préparation au concours d'attaché territorial";;;"1 an";;0;"non inscrit au RNCP";;http://www.onisep.fr/http/redirection/formation/slug/FOR.5931;"économie - droit - politique/droit public ; économie - droit - politique/sciences politiques"
128;;master;"master mention droit";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4645;"économie - droit - politique/droit (généralités)"
128;;licence;"licence mention droit";;;"3 ans";;2;"niveau 6 (bac + 3)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4974;"économie - droit - politique/droit (généralités)"
128;;master;"master mention droit pénal et sciences criminelles";;;"2 ans";;1;"niveau 7 (bac + 5)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.4962;"économie - droit - politique/activité judiciaire"
130;CPGE;"classe préparatoire littéraire et artistique";"Classe préparatoire de lettres (2e année ENS Ulm) Arabe";;;"1 an";;3;"niveau 5 (bac + 2)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.5938;"lettres, langues - enseignement/langues ; lettres, langues - enseignement/lettres - linguistique"
130;CPGE;"classe préparatoire littéraire et artistique";"Classe préparatoire de lettres (2e année ENS Ulm) Cinéma et audiovisuel";;;"1 an";;3;"niveau 5 (bac + 2)";"Ministère chargé de l'Enseignement supérieur de la Recherche et de l'Innovation";http://www.onisep.fr/http/redirection/formation/slug/FOR.5774;"information-communication, audiovisuel/audiovisuel ; lettres, langues - enseignement/lettres - linguistique"
