Id,DATE_DERNIERE_MAJ,INTERET,TYPE,THEME,EVENEMENT_CADRE,NOM_OFFRE,LIEU,RUE,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,DATES,TARIFS
FMAAQU024V50DSX8,05/06/2019,Promotion locale,Spectacle,,,La Légende de Pia       ,,Peyzac-le-Moustier,24620,PEYZAC-LE-MOUSTIER,24326,,+33 6 58 99 64 70,medievezere@gmail.com,http://www.lesmedievalesdelavezere.e-monsite.com,1.07227986,44.9884448,Oui,,,27/08/2019|27/08/2019|22:00||||,
FMAAQU024V50DSXA,05/06/2019,Promotion locale,Spectacle,,,La Légende de Pia       ,,Peyzac-le-Moustier,24620,PEYZAC-LE-MOUSTIER,24326,,+33 6 58 99 64 70,medievezere@gmail.com,http://www.lesmedievalesdelavezere.e-monsite.com,1.07227986,44.9884448,Oui,,,28/08/2019|28/08/2019|22:00||||,
FMAAQU000V501J53,18/07/2019,Promotion régionale,Loisir nature,Nature,,La Leyre en canoë collectif,Belin-Béliet,33 route de bayonne,33830,BELIN-BELIET,33042,+33 6 73 10 90 31,,a.martinez@parc-landes-de-gascogne.fr,http://www.parc-landes-de-gascogne.fr, -0.737601,44.52511,Oui,,,14/08/2019|14/08/2019|15:00|18:00|||,Plein tarif|||
FMAAQU000V501J4X,18/07/2019,Promotion régionale,Loisir nature,Nature,,La Leyre en canoë collectif,Belin-Béliet,33 route de bayonne,33830,BELIN-BELIET,33042,+33 6 73 10 90 31,,a.martinez@parc-landes-de-gascogne.fr,http://www.parc-landes-de-gascogne.fr, -0.764996,44.507491,Oui,,,07/08/2019|07/08/2019|15:00|18:00|||,Plein tarif|||
FMAAQU024V50E152,08/07/2019,Promotion locale,Animations locales # Divertissement # Visite,,,La Magie des Assemblages,Domaine du Bout du Monde,Les Costes,24240,RIBAGNAC,24351,,+33 6 73 76 80 08,,http://www.domaineduboutdumonde.com,0.46714799,44.7646704,Oui,,Vignobles et découvertes,02/07/2019|02/07/2019|10:30|12:00||| # 09/07/2019|09/07/2019|10:30|12:00||| # 16/07/2019|16/07/2019|10:30|12:00||| # 23/07/2019|23/07/2019|10:30|12:00||| # 30/07/2019|30/07/2019|10:30|12:00||| # 06/08/2019|06/08/2019|10:30|12:00||| # 13/08/2019|13/08/2019|10:30|12:00||| # 20/08/2019|20/08/2019|10:30|12:00||| # 27/08/2019|27/08/2019|10:30|12:00|||,"Plein tarif|20,00|20,00|Par personne"
FMAAQU024V50E1Z8,08/07/2019,Promotion locale,Animations locales # Divertissement,,,La Magie des Assemblages,Domaine du Bout du Monde,Les Costes,24240,RIBAGNAC,24351,,+33 6 73 76 80 08,,http://www.domaineduboutdumonde.com,0.46721237,44.7646247,Oui,,Vignobles et découvertes,03/07/2019|03/07/2019|10:30|12:00||| # 10/07/2019|10/07/2019|10:30|12:00||| # 17/07/2019|17/07/2019|10:30|12:00||| # 24/07/2019|24/07/2019|10:30|12:00||| # 31/07/2019|31/07/2019|10:30|12:00||| # 07/08/2019|07/08/2019|10:30|12:00||| # 14/08/2019|14/08/2019|10:30|12:00||| # 21/08/2019|21/08/2019|10:30|12:00||| # 28/08/2019|28/08/2019|10:30|12:00|||,"Plein tarif|20,00|20,00|par personne"
FMAAQU033V50NOEA,02/07/2019,Promotion régionale,Animation Jeune Public # Animation patrimoine,Historique,,La Mémoire d'Ariane,Office de tourisme,1 Place de la Cathédrale,33430,BAZAS,33036,+33 5 56 25 25 84,,bazas@tourisme-sud-gironde.com,http://www.tourisme-sud-gironde.com, -0.2115209,44.4312779,Oui,,,03/01/2019|03/01/2019|14:30|16:00||| # 19/02/2019|19/02/2019|14:30|16:00||| # 16/04/2019|16/04/2019|14:30|16:00||| # 02/07/2019|02/07/2019|14:30|16:00||| # 09/07/2019|09/07/2019|14:30|16:00||| # 16/07/2019|16/07/2019|14:30|16:00||| # 23/07/2019|23/07/2019|14:30|16:00||| # 30/07/2019|30/07/2019|14:30|16:00||| # 06/08/2019|06/08/2019|14:30|16:00||| # 13/08/2019|13/08/2019|14:30|16:00||| # 20/08/2019|20/08/2019|14:30|16:00||| # 27/08/2019|27/08/2019|14:30|16:00||| # 22/10/2019|22/10/2019|14:30|16:00||| # 29/10/2019|29/10/2019|14:30|16:00||| # 26/12/2019|26/12/2019|14:30|16:00||| # 02/01/2020|02/01/2020|14:30|16:00|||,"Plein tarif|2,50||par enfant # Gratuit|||adulte accompagnant"
FMAAQU064FS01DRV,10/04/2019,Promotion régionale,Compétition sportive,Sports mécaniques,,La Montée Impossible ,Quartier La Mouline,,64570,ARETTE,64040,,+33 6 22 81 78 83,motoclubarette@gmail.com,, -0.7592426,43.0505020,Oui,,,18/08/2019|18/08/2019|10:00|18:00|||,"Plein tarif|10,00||A partir de 12 ans # Gratuit|0,00||Jusqu'à 11 ans"
FMAAQU024V507UXE,10/01/2019,Promotion régionale,Animation patrimoine,Historique # Médiéval # Patrimoine culturel,,La nuit au château,château de hautefort,,24390,HAUTEFORT,24210,+33 5 53 50 51 23,,contact@chateau-hautefort.com,,1.144647,45.25907,Oui,,,10/07/2019|10/07/2019|21:00|22:00||| # 17/07/2019|17/07/2019|21:00|22:00||| # 24/07/2019|24/07/2019|21:00|22:00||| # 31/07/2019|31/07/2019|21:00|22:00||| # 07/08/2019|07/08/2019|21:00|22:00||| # 14/08/2019|14/08/2019|21:00|22:00||| # 21/08/2019|21/08/2019|21:00|22:00|||,"Plein tarif|13,00||adulte # Tarif réduit|8,00||enfant 7-14 ans"
FMAAQU033V50LR64,05/06/2019,Promotion nationale,Animation patrimoine # Divertissement # Visite,Apéro-concert # Théâtre de rue,,La Nuit des Carrelets,Phare de Richard ,1 Passe du Phare,33590,JAU-DIGNAC-ET-LOIRAC,33208,+33 5 56 09 86 61,,info@oceanesque.fr,, -0.9319388,45.4395528,Oui,,,19/08/2019|19/08/2019|19:00||||,"Plein tarif|1,00||Entrée phare # Plein tarif|3,00||Entrée carrelets artistiques"
FMAAQU033V501IDR,15/07/2019,Promotion régionale,Concert # Défilé Cortège Parade # Spectacle # Théâtre,Arts créatifs/Arts plastiques,,La Nuit des Carrelets,Port des Callonges,Port des Callonges,33820,SAINT-CIERS-SUR-GIRONDE,33389,+33 5 57 32 88 88,,contact@estuaire-tourisme.fr,http://www.estuaire-tourisme.fr, -0.6997631,45.2838519,Oui,,,15/08/2019|15/08/2019|14:00|00:00|||,
FMAAQU024V50E324,11/07/2019,Promotion régionale,Conférence # Loisir nature # Visite,Animaux # Nature,,La nuit des chauves-souris,Domaine Départementale de Campagne,,24260,CAMPAGNE,24076,+33 5 53 06 80 16,,,,0.966319,44.907389,Oui,,,03/08/2019|03/08/2019|20:00||||,
FMAAQU024V508TWH,26/06/2019,Promotion locale,Animations locales,Astronomie,,La Nuit des Etoiles,,,24140,DOUVILLE,24462,,,,,0.59465784,44.9876541,Oui,,,02/08/2019|02/08/2019|19:00||||,
FMAAQU033V50F9DD,05/07/2019,Promotion régionale,Divertissement # Festival,Astronomie,,La Nuit des étoiles,,Plaine des sports,33620,MARSAS,33272,+33 5 57 58 67 18,,,http://www.latitude-nord-gironde.fr, -0.3846839,45.068002,Oui,,,03/08/2019|03/08/2019|20:30|01:00|||,
FMAAQU040V50DO4I,11/06/2019,Promotion locale,Animations locales # Divertissement,,,La nuit des étoiles ,aérodrome-Assolant-Lefèvre-Lotti,route de l'escourse,40200,MIMIZAN,40184,,,,, -1.2048157,44.1871181,,,,08/08/2019|08/08/2019|16:00|01:00|||,
FMAAQU024V50D3ZJ,28/06/2019,Promotion locale,Animations locales,Astronomie,,La nuit des étoiles ,Ferme du Parcot,Le Parcot,24410,ECHOURGNAC,24159,+33 5 53 81 99 28,,leparcot@hotmail.com,http://www.parcot.org,0.26424342,45.1317983,Oui,,,03/08/2019|03/08/2019|22:00||||,
FMAAQU033V50GB32,05/06/2019,Promotion régionale,Loisir nature,Astronomie,,La nuit des étoiles,Lac de Lège,Route d'Ignac,33950,LEGE-CAP-FERRET,33236,,+33 6 13 08 90 70,,http://www.ville-lege-capferret.fr # http://www.lege-capferret.com, -1.1601810,44.7850774,Oui,,,03/08/2019|03/08/2019|21:30|23:00|||,
FMAAQU033V50RB6J,10/07/2019,Promotion locale,Animations locales,Astronomie,,La nuit des étoiles,Piste aéromodélisme de l'aérodrome,Avenue de Bordeaux,33510,ANDERNOS-LES-BAINS,33005,,+33 6 13 08 90 70,,, -1.086454,44.748781,Oui,,,02/08/2019|02/08/2019|21:30||||,
FMAAQU000V501NFN,18/07/2019,Promotion régionale,Animation Jeune Public # Animations locales # Conférence # Divertissement # Loisir nature,Astronomie,,La nuit des étoiles,Quartier de l'écomusée de Marquèze,Route de Solférino,40630,SABRES,40246,+33 5 24 73 37 40,,,https://www.marqueze.fr/, -0.749433,44.149414,Oui,,,04/08/2019|04/08/2019|20:30|00:00|||,
FMAAQU047V50CAG7,04/04/2019,Promotion régionale,Animation Jeune Public # Loisir nature,Nature,,La nuit des étoiles,Trotte-lapin,,47310,MOIRAX,47169,+33 5 53 47 97 91,+33 6 30 26 79 55,trotte-lapin@agglo-agen.fr,https://www.agglo-agen.net/mes-loisirs/trotte-lapin/reservation-des-animations-trotte-lapin-473.html,0.60680500,44.121628,Oui,,,02/08/2019|02/08/2019|19:00||||,"Plein tarif||6,50|Par personne"
FMAAQU024V502GZ0,18/06/2019,Promotion régionale,Animations locales,Astronomie,,La Nuit des Etoiles au Pont du Garrit,Pont du Garrit,,24220,SAINT-CYPRIEN,24396,,+33 6 07 54 18 31,pontdugarrit@gmail.com,,1.04027474,44.8549835,Oui,,,04/08/2019|04/08/2019|19:00||||,
FMAAQU033V50FO7G,12/07/2019,Promotion locale,Conférence # Divertissement,Astronomie,,La nuit des étoiles De la pierre à l'étoile,Place du village,,33710,SAINT-CIERS-DE-CANESSE,33388,,,,https://www.afastronomie.fr/les-nuits-des-etoiles, -0.6108220,45.0820306,Oui,,,02/08/2019|02/08/2019|17:00|00:00|||,Gratuit|||
FMAAQU033V50N2IK,20/07/2019,Promotion régionale,Animation patrimoine,,,La nuit des étoiles sur l'Île Patiras,Halte Nautique,Rue Pierre Sémard,33390,BLAYE,33058,+33 5 57 42 12 09,,,, -0.6664516,45.1256054,Oui,,,03/08/2019|03/08/2019|18:00|00:30|||,"Plein tarif|60,00|60,00| # Tarif réduit|35,00|35,00|5-12 ans"
FMAAQU040FS00LC6,15/05/2019,Promotion régionale,Loisir nature,,,La Nuit Européenne de la Chauve Souris,,,40200,MIMIZAN PLAGE,40184,,,,, -1.2936830,44.2128620,,,,21/08/2019|21/08/2019|19:00|20:00|||,
FMAAQU064V595CFF,17/07/2019,Promotion locale,Animations locales,Randonnée # VTT,,La passeyade biarnese,Stade Michel Domecq,Rue du stade,64800,BENEJACQ,64109,,+33 6 35 95 37 35,association.benejacq@orange.fr,http://www.VTT64.com, -0.2175110,43.1930039,Oui,,,18/08/2019|18/08/2019|07:30||||,"Plein tarif|8,00|8,00|Rando VTT adulte et route avec un sandwich # Plein tarif|6,00|6,00|Rando VTT enfants et marche avec un sandwich"
FMAAQU033V50QDS1,06/06/2019,Promotion locale,Animations locales,,,La Petite Fringale : Chanteuse de notre région,,50 Rue de la Haute Lande,33770,SALLES,33498,+33 6 57 00 40 57,,,, -0.870481,44.548139,Oui,,,23/08/2019|23/08/2019|19:30||||,
FMAAQU033V50QDRY,06/06/2019,Promotion locale,Animations locales,,,La Petite Fringale : Groupe Guinguette,,50 Rue de la Haute Lande,33770,SALLES,33498,+33 6 57 00 40 57,,,, -0.870481,44.548139,Oui,,,09/08/2019|09/08/2019|19:30||||,"Plein tarif||15,00|"
FMAAQU033V50QDRV,06/06/2019,Promotion locale,Animations locales,,,La Petite Fringale : Soirée à thème,,50 Rue de la Haute Lande,33770,SALLES,33498,+33 6 57 00 40 57,,,, -0.870481,44.548139,Oui,,,03/08/2019|03/08/2019|19:30||||,"Plein tarif||15,00|"
FMAAQU064V5905RL,26/06/2019,Promotion régionale,Animations locales # Festival,Artisanat # Gastronomie,,La Piperadère ,,Cours du Jardin Public,64270,SALIES-DE-BEARN,64499,,,thibourgeois@wanadoo.fr,, -0.926251,43.473117,Oui,,,15/08/2019|15/08/2019|08:00||||,
FMAAQU033V50L3VT,03/05/2019,Promotion régionale,Concert # Marché,Gastronomie # Musique de variété,,La piste sous les étoiles ,Station vélo de Créon,"62, boulevard Victor Hugo",33670,CREON,33140,+33 5 56 30 65 59,,,http://www.larural.fr/la-piste-sous-les-etoiles/2019/presentation, -0.3495841,44.7762875,,,,27/07/2019|24/08/2019|||||,Gratuit|||
FMAAQU033V50R90E,04/07/2019,Promotion régionale,Concert # Festival,Gastronomie # Musique de variété,,La piste sous les étoiles: Café Com Leite ( Hip-Hop électro-tropical),Station vélo de Créon,"62, boulevard Victor Hugo",33670,CREON,33140,+33 5 56 30 65 59,,,http://www.larural.fr/la-piste-sous-les-etoiles/2019/presentation, -0.3495841,44.7762875,,,,17/08/2019|17/08/2019|19:00|||| # 17/08/2019|17/08/2019|21:00||||,Gratuit|||
FMAAQU033V50R8I7,04/07/2019,Promotion régionale,Concert # Festival,Gastronomie # Musique de variété,,La piste sous les étoiles: Jérémie Maldodj',Station vélo de Créon,"62, boulevard Victor Hugo",33670,CREON,33140,+33 5 56 30 65 59,,,http://www.larural.fr/la-piste-sous-les-etoiles/2019/presentation, -0.3495841,44.7762875,,,,10/08/2019|10/08/2019|19:00|||| # 10/08/2019|10/08/2019|21:00||||,Gratuit|||
FMAAQU064V59X36S,11/04/2019,Promotion locale,Loisir nature,Randonnée,,"La rando-yoga, marchez, soufflez, relâchez ",,,64310,SAINT-PEE-SUR-NIVELLE,64495,,,,, -1.5492439,43.3549695,Oui,,,02/08/2019|02/08/2019|09:30|12:30|||,"Plein tarif|12,00|| # Tarif réduit|5,00||"
FMAAQU064V59X36X,11/04/2019,Promotion locale,Loisir nature,Randonnée,,"La rando-yoga, marchez, soufflez, relâchez  ",,,64310,SAINT-PEE-SUR-NIVELLE,64495,,,,, -1.5492439,43.3549695,Oui,,,09/08/2019|09/08/2019|09:30|12:30|||,"Plein tarif|12,00|| # Tarif réduit|5,00||"
FMAAQU064V59X370,11/04/2019,Promotion locale,Loisir nature,Randonnée,,"La rando-yoga, marchez, soufflez, relâchez  ",,,64310,SAINT-PEE-SUR-NIVELLE,64495,,,,, -1.5492439,43.3549695,Oui,,,16/08/2019|16/08/2019|09:30|12:30|||,"Plein tarif|12,00|| # Tarif réduit|5,00||"
FMAAQU064V59X371,11/04/2019,Promotion locale,Loisir nature,Randonnée,,"La rando-yoga, marchez, soufflez, relâchez  ",,,64310,SAINT-PEE-SUR-NIVELLE,64495,,,,, -1.5492439,43.3549695,Oui,,,23/08/2019|23/08/2019|09:30|12:30|||,"Plein tarif|12,00|| # Tarif réduit|5,00||"
FMAAQU064V59X375,11/04/2019,Promotion locale,Loisir nature,Randonnée,,"La rando-yoga, marchez, soufflez, relâchez  ",,,64310,SAINT-PEE-SUR-NIVELLE,64495,,,,, -1.5492439,43.3549695,Oui,,,30/08/2019|30/08/2019|09:30|12:30|||,"Plein tarif|12,00|| # Gratuit|5,00||"
FMAAQU064V5A1X1C,10/07/2019,Promotion locale,Exposition,Surf,,La Route des Géantes : de Belhara à Nazaré,Anglet Surf Avenue,Chambre d'Amour,64600,ANGLET,64024,+33 5 59 03 77 01,,,, -1.5421692,43.5010471,Oui,,,10/07/2019|30/09/2019|||||,"Gratuit|0,00||"
FMAAQU033FS00AOM,13/05/2019,Promotion locale,Exposition,,Fête des Moulins,La SNSM à la rencontre des plaisanciers,Marchés de la Presqu'île,,33950,LEGE-CAP-FERRET,33236,+33 5 56 03 76 27,,,http://www.lege-capferret.com # http://www.lege-capferret.com, -1.1929114,44.788171,Oui,,,14/07/2019|14/07/2019|09:00|13:00||| # 14/07/2019|14/07/2019|09:00|13:00||| # 24/08/2019|24/08/2019|09:00|13:00||| # 24/08/2019|24/08/2019|09:00|13:00|||,
FMAAQU024V50DIZ6,20/04/2019,Promotion régionale,Marché,Gastronomie,,La Table des Producteurs ,Route de Bergerac,Parking de la Banège,24560,ISSIGEAC,24212,+33 5 53 58 79 62,,,,0.60511801,44.7311525,Oui,,,05/07/2019|05/07/2019|19:00|||| # 12/07/2019|12/07/2019|19:00|||| # 19/07/2019|19/07/2019|19:00|||| # 26/07/2019|26/07/2019|19:00|||| # 02/08/2019|02/08/2019|19:00|||| # 09/08/2019|09/08/2019|19:00|||| # 16/08/2019|16/08/2019|19:00|||| # 23/08/2019|23/08/2019|19:00|||| # 30/08/2019|30/08/2019|19:00||||,
FMAAQU024V50BHOM,01/07/2019,Promotion locale,Concert # Festival,Musique classique # Musique contemporaine # Musique de variété # Musique du monde,,La Truffe d’argent : sélections,Plaine de Lamoura,Boulazac,24750,BOULAZAC ISLE MANOIRE,24053,+33 5 53 08 69 81,,,http://clap-perigueux.com,0.77006529,45.1741954,Oui,,,08/08/2019|08/08/2019|||||,
FMAAQU033V50R035,29/06/2019,Promotion locale,Animation Jeune Public # Loisir nature,Nature,,La vie dans la forêt,Réserve Naturelle géologique de Saucats ,17 Chemin de l'Église,33650,SAUCATS,33501,+33 5 56 72 27 98,,,http://rngsaucats-fossiles.fr, -0.597171,44.653802,Oui,,,08/07/2019|09/07/2019|14:00|||| # 05/08/2019|06/08/2019|14:00|||| # 28/10/2019|29/10/2019|14:00||||,"Plein tarif|20,00|60,00|"
FMAAQU033V50R0J1,29/06/2019,Promotion locale,Animation Jeune Public # Loisir nature,Nature,,La vie de la rivière,Réserve Naturelle géologique de Saucats ,17 Chemin de l'Église,33650,SAUCATS,33501,+33 5 56 72 27 98,,animation.rnslb@espaces-naturels.fr,http://rngsaucats-fossiles.fr, -0.597171,44.653802,Oui,,,15/07/2019|16/07/2019|14:00|||| # 12/08/2019|13/08/2019|14:00||||,"Plein tarif|20,00|60,00|"
FMAAQU047V50CDYA,16/03/2019,Promotion régionale,Animation patrimoine # Visite,Patrimoine culturel # Randonnée,,La ville centre & alentours - Welcome in Pujols,Place Saint Nicolas,Place Saint Nicolas,47300,PUJOLS,47215,+33 5 53 36 17 30 # +33 9 64 41 87 73,,patrimoine@grand-villeneuvois.fr,http://www.grand-villeneuvois.fr,0.68890293,44.3857093,Oui,,,12/08/2019|12/08/2019|10:30||||,"Gratuit|||Moins de 12 ans # Plein tarif||5,00| # Tarif réduit||2,50|"
FMAAQU047V50CDYG,16/03/2019,Promotion régionale,Animation patrimoine # Divertissement,Patrimoine culturel # Vélo,,La ville centre & ses alentours - Bias à bicyclette,Maison aux assiettes,Domaine de senelles,47300,BIAS,47027,+33 5 53 36 17 30 # +33 9 64 41 87 73,,villeneuve.info@tourisme-villeneuvois.fr,,0.668611,44.416082,Non,,,07/08/2019|07/08/2019|10:30||||,"Plein tarif||5,00| # Tarif réduit||2,50| # Gratuit|||Moins de 12 ans"
FMAAQU047V50CDYI,16/03/2019,Promotion régionale,Animation patrimoine # Visite,Patrimoine culturel,,"La ville centre & ses alentours - Villeneuve sur Lot, quartier de la gare en langue des signes",Gare (Pôle emploi),Avenue Lazare Carnot,47300,VILLENEUVE-SUR-LOT,47323,+33 5 53 36 17 30,,,http://www.grand-villeneuvois.fr/pays-d-art-et-d-histoire.php,0.703102,44.402335,Oui,,,14/08/2019|14/08/2019|10:30||||,"Gratuit|||Moins de 12 ans # Plein tarif||5,00| # Tarif réduit||2,50|(étudiants / 12-18 ans / chômeurs / groupes à partir de 8 personnes)"
FMAAQU047V50CDYJ,16/03/2019,Promotion régionale,Animation patrimoine # Visite,Patrimoine culturel,,"La ville centre & ses alentours - Villeneuve sur Lot, quartier d'Eysses",Espace archéologique,"Rue Victor Michaud, EYSSES",47300,VILLENEUVE-SUR-LOT,47323,+33 5 53 36 17 30,,,http://www.grand-villeneuvois.fr/pays-d-art-et-d-histoire.php,0.722933,44.418804,Oui,,,31/07/2019|31/07/2019|10:30|||| # 21/08/2019|21/08/2019|10:30||||,"Gratuit|||Moins de 12 ans # Plein tarif||5,00| # Tarif réduit||2,50|(étudiants / 12-18 ans / chômeurs / groupes à partir de 8 personnes)"
FMAAQU047V506Y7L,23/05/2019,Promotion régionale,Vide greniers Braderie,,,La Villette se réveille,Au gravier,,47000,AGEN,47001,,+33 6 22 05 80 72,,,0.62460778,44.1864867,Oui,,,25/08/2019|25/08/2019|08:00|20:00|||,"Plein tarif|2,50|2,50|Le ml pour les exposants"
FMAAQU064V59YQOF,20/06/2019,Promotion locale,Animation patrimoine # Visite,Patrimoine culturel,,La visite poétique,Parc bourdeu,Rue de la poste,64400,OLORON-SAINTE-MARIE,64422,+33 5 59 39 98 00,,,https://www.pyrenees-bearnaises.com/, -0.6102592,43.1904118,Oui,,,13/08/2019|13/08/2019|10:00|11:30|||,"Gratuit|0,00|0,00|"
FMAAQU024V50DSHO,04/06/2019,Promotion locale,Divertissement # Loisir nature,,,"Labyrinthe ""Les Fées Mères"" nocturne",,Cht de Bridoire,24240,RIBAGNAC,24351,,+33 6 47 44 20 74,,http://www.les-fees-meres.fr/les-nocturnes/,0.460778,44.767612,Oui,,,25/06/2019|04/09/2019||||| # 25/06/2019|25/06/2019|19:00|00:00||| # 27/06/2019|27/06/2019|19:00|00:00||| # 02/07/2019|02/07/2019|19:00|00:00||| # 04/07/2019|04/07/2019|19:00|00:00||| # 09/07/2019|09/07/2019|19:00|00:00||| # 11/07/2019|11/07/2019|19:00|00:00||| # 16/07/2019|16/07/2019|19:00|00:00||| # 18/07/2019|18/07/2019|19:00|00:00||| # 23/07/2019|23/07/2019|19:00|00:00||| # 25/07/2019|25/07/2019|19:00|00:00||| # 30/07/2019|30/07/2019|19:00|00:00||| # 01/08/2019|01/08/2019|19:00|00:00||| # 06/08/2019|06/08/2019|19:00|00:00||| # 08/08/2019|08/08/2019|19:00|00:00||| # 13/08/2019|13/08/2019|19:00|00:00||| # 15/08/2019|15/08/2019|19:00|00:00||| # 20/08/2019|20/08/2019|19:00|00:00||| # 22/08/2019|22/08/2019|19:00|00:00||| # 27/08/2019|27/08/2019|19:00|00:00||| # 29/08/2019|29/08/2019|19:00|00:00||| # 03/09/2019|03/09/2019|19:00|00:00|||,
FMAAQU064V59X4AH,29/06/2019,Promotion locale,Spectacle,Feux d'artifice,,Lâcher de lanternes,Grande plage,Promenade Jacques Thibaud,64500,SAINT-JEAN-DE-LUZ,64483,,,,, -1.6646399,43.388869,Oui,,,14/08/2019|14/08/2019|23:00||||,
FMAAQU064V5A4MEA,17/07/2019,Promotion locale,Concert,,,Lâcher de Lanternes - Animation musicale,Auditorium Ravel,,64500,SAINT-JEAN-DE-LUZ,64483,,,cuivresenpaysbasque@gmail.com,https://www.cuivres-en-pays-basque.com/, -1.6630550,43.3880510,Non,,,14/08/2019|14/08/2019|22:15|23:00|||,
FMAAQU040V50KP7V,13/02/2019,Promotion locale,Loisir nature,,,L'Adour en canoë,Local associatif de La Grange,"202, Avenue des Prés",40270,LARRIVIERE-SAINT-SAVIN,40145,+33 5 58 45 45 98,,tourisme@cc-paysgrenadois.fr,http://www.cc-paysgrenadois.fr/tourisme/, -0.4273041,43.7694234,Oui,,,11/07/2019|11/07/2019|09:00|16:00||| # 22/08/2019|22/08/2019|09:00|16:00|||,Gratuit|||
FMAAQU024V50E72S,20/07/2019,Promotion régionale,Festival # Loisir nature,Agriculture # Animaux,,L'Agriculture en Fête,Ancien Camping,Chemin des écoliers,24560,ISSIGEAC,24212,,+33 6 25 40 16 40,,,0.60844932,44.7320595,Oui,,,03/08/2019|03/08/2019|09:00|18:00|||,Gratuit|||
FMAAQU024V50E743,20/07/2019,Promotion régionale,Festival # Loisir nature,Agriculture # Animaux,,L'Agriculture en Fête,Route de Bergerac,,24560,MONSAGUEL,24282,,+33 6 25 40 16 40,,,0.58927163,44.7410343,Oui,,,04/08/2019|04/08/2019|10:00|12:30|||,Gratuit|||
FMAAQU064V59ZRRW,18/05/2019,Promotion régionale,Conférence,Nature # Patrimoine culturel,,"Laissez-vous conter la Géologie ! Par Pierre Deransart, GeolVal",Mairie,,64490,BEDOUS,64104,+33 5 59 34 57 57,,,, -0.601082,42.999242,Oui,,,07/08/2019|07/08/2019|18:00||||,
FMAAQU064V59ZRT0,18/05/2019,Promotion régionale,Conférence,Nature # Patrimoine culturel,,"Laissez-vous conter la Géologie ! Par Pierre Deransat, Geolval",Mairie,,64490,ACCOUS,64006,+33 5 59 34 57 57,,,, -0.549808,42.956651,Oui,,,21/08/2019|21/08/2019|18:00||||,
FMAAQU047V50CEHU,21/03/2019,Promotion régionale,Animation patrimoine # Visite,Historique # Patrimoine culturel,,Laissez-vous conter les Jardins du Roi...,Château-musée Henri IV,Rue Henri IV,47600,NERAC,47195,+33 5 53 65 21 11,,,,0.339995,44.135038,Oui,,,02/08/2019|02/08/2019|16:00|17:00|||,
FMAAQU040V50LIAB,20/06/2019,Promotion locale,Spectacle,,,Landes Emotions ,Arènes,,40200,MIMIZAN PLAGE,40184,,,,, -1.2280089,44.2004170,,,,01/08/2019|01/08/2019|21:30||||,
FMAAQU040V50LIAC,20/06/2019,Promotion locale,Spectacle,,,Landes Emotions ,Arènes,,40200,MIMIZAN PLAGE,40184,,,,, -1.2280089,44.2004170,,,,16/08/2019|16/08/2019|21:30||||,
