Id,DATE_DERNIERE_MAJ,TYPE,CATEGORIE,SPECIALITES,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,CHAINES,LOGIS_CLASSEMENT,NBRE_MAX_COUVERTS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
RESAQU064V5080U1,08/01/2020,Restaurant,Brasserie,Cuisine traditionnelle,Le Tourasse,,,54 boulevard Tourasse,,64000,PAU,64445,+33 5 59 02 66 49,,contact@kftourasse.com,http://www.kftourasse.com/, -0.3492982,43.3110519,,,,,,30,02/01/2020|31/12/2020|11:45|14:00|||Dimanche,"Menu adulte|9,00|9,00|Plat du jour # A la carte|12,00|25,00|",Bar # Climatisation # Parking privé,Wifi
RESAQU024V500IXZ,01/01/2017,Restaurant,Grill,Viandes,Le tournebroche,,,94 boulevard du petit change,,24000,PERIGUEUX,24322,+33 5 53 53 11 61,,,,0.7343806,45.1834338,,,,,,,,,,
RESAQU0240002586,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Le Tournepique,,,Tournepique,,24250,CASTELNAUD-LA-CHAPELLE,24086,+33 5 53 29 51 07,,,http://www.restaurantletournepique.fr/,1.15146160,44.8141451,Oui,,,,,100,,,Terrasse,
RESAQU0240005297,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Tourny,,,1 rue Tourny,,24200,SARLAT-LA-CANEDA,24520,+33 5 53 29 17 80,,,,1.2167778,44.8882241,,,,,,140,01/01/2020|31/12/2020|||||,,Terrasse,
RESAQU024V50DTDS,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Tourny,,,6 Cours Tourny,,24000,PERIGUEUX,24322,+33 5 53 13 92 99,,,,0.72191026,45.1862544,Oui,,,,,,,,,
RESAQU040010R8PL,27/01/2020,Restaurant,Restaurant traditionnel,Régionale française,Le Touron,,,12 rue du docteur Louis Fournier,,40500,SAINT-SEVER,40282,+33 5 58 76 03 04,,restaurantletouron@orange.fr,http://www.letouron.fr, -0.5759668,43.7608353,Oui,,,,,90,03/01/2020|31/01/2020|12:00|13:30|19:00|22:00|Dimanche soir - Jeudi soir - Lundi soir - Mardi soir - Mercredi,"Menu adulte|13,50|13,50|Menu du jour # Menu adulte|18,00|31,00|Tarif mini et maxi des menus # Menu adulte|20,00|20,00|Assiette Cap de Gascogne # Menu adulte|27,00|27,00|Assiette Mont'Adour # Menu enfant|9,00|9,00| # Autre tarif|8,50|8,50|Plat du jour # Autre tarif|10,50|10,50|Formule Duo",Climatisation # Terrasse,Banquet # Plats à emporter # Traiteur
RESAQU024V500335,28/04/2016,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Touroulet,,,Camping Le Touroulet ,,24800,CHALAIS,24095,+33 5 53 55 23 59,,,,0.9284310,45.5088740,,,,,,,,,,
RESAQU0400175D40,20/01/2020,Traiteur (sans restaurant),Traiteur,Cuisine traditionnelle,Le Traiteur Landais ,,,113 impasse Cantegrit ,,40110,MORCENX-LA-NOUVELLE,40197,+33 5 58 07 98 88,,,https://www.traiteur-landais.fr/, -0.8845420,44.0135021,,,,,,120,,,Parking privé,Banquet # Traiteur
RESAQU04001YTBBZ,03/01/2020,Restaurant,Grill # Pizzeria # Restaurant traditionnel,Cuisine traditionnelle # Salades,Le Transat,,13 Centre Commercial Les Gourbets ,Rue de la Bastide,Moliets Plage,40660,MOLIETS-ET-MAA,40187,+33 5 58 48 57 17,,julien.valtho@hotmail.fr,http://letransatmoliets.eatbu.com, -1.3850149,43.8511249,Oui,,,,,,03/04/2020|30/09/2020|||||,,Bar # Terrasse,Plats à emporter
RESAQU0240002537,27/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Trèfle à Quatre Feuilles,,,Le Bourg,,24170,SIORAC-EN-PERIGORD,24538,+33 5 53 31 60 26,,info@letrefle4feuilles.com,,1.0261355,44.8356325,,,,,,35,,,,
RESAQU064FS001D5,12/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Le Tremplin,,,,,64440,EAUX-BONNES,64204,+33 5 59 05 11 36,,hotelletremplin@orange.fr,http://www.hotel-tremplin-gourette.com, -0.3334414,42.9576631,Oui,,,,,50,01/01/2020|13/04/2020|||||,"A la carte|10,00|30,00|",Bar # Terrasse,
RESAQU047FS0003C,03/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Trianon,,,1 rue Paul Valéry,,47200,MARMANDE,47157,+33 5 53 94 35 83,,letrianon.marmande@gmail.com,https://le-trianon-marmande.com,0.17666304,44.4911866,Oui,,,,,100,01/01/2020|31/12/2020|||||Dimanche - Samedi,"A la carte|9,00|| # Menu adulte|16,00||",Bar # Parking privé # Piscine # Terrasse,Banquet # Séminaire
RESAQU024V5032O1,28/04/2016,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Trincou,,,,,24530,VILLARS,24582,+33 5 53 09 69 63,,,,0.7538500,45.4213850,,,,,,,,,,
RESAQU064FS0008A,03/01/2020,Restaurant,Brasserie,Régionale française,Le Trinquet,,,3 place des Oustalots,,64400,OLORON-SAINTE-MARIE,64422,+33 5 59 39 63 13,,p1noel@wanadoo.fr,, -0.6181763,43.1872240,Oui,,,,,120,,"Menu adulte|||Menu du jour : entrée, plat, dessert # Menu adulte|||Menu du marché",Bar # Climatisation # Terrasse,Banquet # Plats à emporter # Séminaire # Traiteur # Wifi
RESAQU064FS000HL,08/11/2019,Restaurant,Bistrot / bar à vin # Rôtisserie,Salades # Tapas,Le Trinquet Bordatcho,,,"85,av André Ithurralde",,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 26 02 52,,,, -1.6465600,43.3961028,,,,,,,,,,
RESAQU064FS000HM,08/11/2019,Restaurant,Bistrot / bar à vin # Restauration rapide,Salades # Tapas,Le Trinquet Maitena,,,"42,rue du midi",,64500,SAINT-JEAN-DE-LUZ,64483,+33 5 59 26 05 13,,,, -1.6592542,43.3890033,,,,,,,,,,
RESAQU064V50DL2F,03/01/2020,Restaurant,Brasserie,Cuisine traditionnelle # Régionale française # Salades # Tapas # Tartes # Viandes,Le Triple A,,Trinquet du complexe sportif,Avenue du Moulin,,64140,LONS,64348,+33 5 59 62 13 06,+33 6 50 37 62 38,,, -0.3937775,43.3242158,Oui,,,Association des maîtres cuisiniers de France,,70,01/01/2020|31/12/2020|||||,"Menu adulte|9,00|15,00|",Bar # Parking privé # Terrasse,Banquet # Plats à emporter # Wifi
RESAQU0240006709,23/01/2020,Restaurant,Brasserie,Viandes,Le troglodyte,,,7 esplanade de la Brèche,,24170,PAYS DE BELVES,24035,+33 5 53 30 25 72,,,,1.0088092,44.7768230,,,,,,,,,Terrasse,Plats à emporter
RESAQU024FS000IM,21/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle # Cuisine végétarienne # Régionale française # Viandes,Le Tropicana,,,,Lieu-dit les trois frères,24140,DOUVILLE,24155,+33 5 53 82 98 31,,letropicanahotel@gmail.com,http://www.le-tropicana.fr,0.6189050,45.0262360,Oui,,Maître Restaurateur,Les Toques du Périgord # Logis,3 cheminées,70,06/01/2020|30/04/2020|12:00|14:00|19:15|21:00|Dimanche soir - Samedi # 01/05/2020|21/12/2020|12:00|14:00|19:15|21:00|,"Menu adulte|16,00|40,00| # Menu enfant|12,50|12,50|",Bar # Climatisation # Garage privé # Jardin # Jeux pour enfants # Matériel enfant # Parc # Parking privé # Salle(s) de réunion # Terrasse,Banquet # Panier randonneur # Séminaire # Wifi
RESAQU024V5001MT,02/01/2018,Restaurant,Bistrot / bar à vin,Cuisine traditionnelle,Le Troquet,,,4 rue Notre-Dame - place de la vertu,,24000,PERIGUEUX,24322,+33 5 53 35 81 41,,,http://www.letroquet-perigueux.fr,0.72317490,45.185351,Oui,,,,,22,,,Terrasse,
RESAQU0240002659,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Troubadour,,,Place Eugène Le Roy,,24390,HAUTEFORT,24210,+33 5 53 51 61 49,,,,1.1437440,45.2593970,Oui,,,,,50,,,Terrasse,
RESAQU047FS000B9,03/01/2020,Restaurant,Crêperie # Salon de thé,Glaces # Régionale française # Salades,Le Troubadour,,,Rue de la brèche,,47130,CLERMONT-DESSOUS,47066,+33 5 53 68 57 60,,,http://creperieclermontdessous.simplesite.com,0.4215330,44.2466260,,,,,,20,01/01/2020|30/06/2020|||||Lundi - Mardi # 01/07/2020|31/08/2020|12:00|||21:00| # 01/09/2020|31/12/2020|||||Lundi - Mardi,"Menu adulte|13,60|13,60|Formule midi # A la carte|7,70|19,90| # Menu enfant|9,20|9,20|Menu enfant",Terrasse,
RESAQU04001WBENC,29/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Le Tuquet,,,"262, Le Tuquet",,40150,ANGRESSE,40004,+33 5 58 77 03 49,,restaurantletuquet@orange.fr # atelierfraicheur.efd@gmail.com,http://www.restaurant-le-tuquet.fr, -1.3387482,43.6576842,,,,,,80,01/01/2020|31/12/2020|||||,,Bar # Garage privé # Jardin # Jeux pour enfants # Parc # Parking privé # Terrasse,Banquet # Plats à emporter
RESAQU064FS00073,03/01/2020,Restaurant,Cidrerie,Régionale française,le Txotx,,,55 boulevard Charles de Gaulle,,64140,LONS,64348,+33 5 59 13 88 88,,reservationtxotx@yahoo.fr,http://restaurant-cidrerie-txotx.fr, -0.4109573,43.3096595,Oui,,,,,200,01/01/2020|31/12/2020|12:00|14:00|19:30|22:30|Dimanche,"Menu adulte|10,00|12,80| # A la carte|8,00|25,00| # Menu enfant|10,00|10,00|",Bar # Parking privé,
RESAQU064FS001DN,01/02/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Salades # Tartes # Viandes,Le Valentin,,,Esplanade du Valentin,,64440,EAUX-BONNES,64204,+33 5 59 05 36 85,,,, -0.3316712,42.9576474,Oui,,,,,,,,Bar # Terrasse,
RESAQU024V50731S,31/12/2018,Restaurant,Restauration rapide,Cuisine traditionnelle # Salades # Tartes,Le Véloc café,,,7 avenue Daumesnil,,24000,PERIGUEUX,24322,,+33 6 33 48 22 89,,,0.7234377,45.1842213,,,,,,,,,,
RESAQU064V58YD1A,03/01/2020,Restauration ambulante / Vente à emporter ,Restauration rapide,Sandwichs,Le Vérone Kébab,,,Rue Paul Jean Toulet,,64270,SALIES-DE-BEARN,64499,,+33 7 86 43 48 73,,, -0.9255996,43.4703773,Oui,,,,,,,,,
RESAQU024V50AAQ2,03/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Verre Y Table ,Hôtel du Parc,,,17 place Marty,24380,VERGT,24571,+33 5 53 45 80 95 # +33 9 67 57 80 95,,leverreytable@yahoo.fr,,0.71874270,45.0274706,Oui,,,,,70,,Menu adulte|||du lundi au vendredi midi,Jardin # Terrasse,Wifi
RESAQU033FS0007H,03/01/2020,Restauration ambulante / Vente à emporter ,Pizzeria,Cuisine européenne,Le Vésuve,,,4 avenue Pierre Techoueyres,Cassy,33138,LANTON,33229,+33 5 57 70 70 46,,,https://pizzeria-levesuve.fr, -1.05363,44.712795,Oui,,,,,,,,,
RESAQU033V503UTK,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine asiatique,Le Viet,,Casino de la Plage,1 avenue El Burgo de Osma,,33780,SOULAC-SUR-MER,33514,+33 5 56 41 10 32,,fhib_17@hotmail.fr,http://www.casinodesoulac.com/index.cfm?pid=6676, -1.1298435,45.5132618,Oui,,,,,50,01/01/2020|31/12/2020|12:00|14:00|19:00|22:00|,,Bar # Terrasse,Wifi
RESAQU047V504YK4,03/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique # Cuisine traditionnelle,Le Vietnam,,,43 rue des Ambans,,47000,AGEN,47001,+33 5 53 47 36 62,,,,0.62013379,44.2054287,Oui,,,,,30,01/01/2020|31/12/2020|12:00|13:30|19:00|21:30|Dimanche - Lundi,"A la carte|18,00|22,00|",Climatisation,
RESAQU064FS000AV,03/01/2020,Restaurant,Restaurant à thème,Cuisine asiatique,Le Vietnam,centre commercial Carrefour,,Avenue de l'Europe,,64230,LESCAR,64335,+33 5 59 62 39 28,,thanly64140@gmail.com,, -0.4283380,43.3160452,Oui,,,,,20,01/01/2020|31/12/2020|09:00|||20:00|Dimanche,"Menu adulte|6,95|12,65|",Parking privé,Plats à emporter # Wifi
RESAQU024V50DHB2,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Vieux Coq,,,Le Bourg,,24360,CHAMPNIERS-ET-REILHAC,24100,,,,,0.731799,45.672498,Oui,,,,,,,,,
RESAQU024FS000HO,03/01/2020,Hôtel restaurant,Restaurant gastronomique,Cuisine gastronomique,Le Vieux Logis,,,,,24510,TREMOLAT,24558,+33 5 53 22 80 06,,vieuxlogis@relaischateaux.com ,http://www.vieux-logis.com,0.83043873,44.8767649,Oui,,,,,60,,Menu adulte|||49€ : déjeuner en semaine # Menu enfant|||Jusqu'à 12 ans ,Jardin,Wifi
RESAQU064FS0008B,29/01/2020,Hôtel restaurant,Restaurant traditionnel,Cuisine gastronomique # Régionale française,Le Vieux Logis,,,Route des grottes,,64800,LESTELLE-BETHARRAM,64339,+33 5 59 71 94 87,,contact@hotel-levieuxlogis.com,http://www.hotel-levieuxlogis.com, -0.1980479,43.1131645,Oui,,Maître Restaurateur,Logis,3 cheminées # 3 cocottes,100,04/01/2020|02/02/2020||||| # 01/03/2020|31/12/2020|||||,"Menu adulte|29,00|43,00| # Menu enfant|14,00|14,00|",Ascenseur # Bar # Jardin # Jeux pour enfants # Parc # Parking privé # Piscine # Terrasse,Banquet # Séminaire # Wifi
RESAQU0240006607,02/10/2017,Restaurant,,Cuisine traditionnelle,Le Vieux Moulin,,,1 Av Ch de Gaulle,,24120,TERRASSON-LAVILLEDIEU,24547,+33 5 53 50 26 75,,,,1.30604267,45.1283192,Oui,,,,,80,,,,
RESAQU047FS0005E,03/01/2020,Hôtel restaurant,Restaurant traditionnel,Régionale française,Le Vieux Porche,,,Place de la Mairie,,47350,SEYCHES,47301,+33 5 53 83 60 11,,le.vieux.porche@orange.fr,http://www.levieuxporche-hotel.com,0.30562698,44.5512354,Oui,,,,,100,01/01/2020|31/12/2020|||||,,,Banquet
RESAQU04001PAF8F,24/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Poisson / fruits de mer,Le Vieux Port,,,71 avenue du Président Georges Pompidou,,40130,CAPBRETON,40065,+33 5 58 72 35 17,,restaurant.levieuxport40@orange.fr,http://www.restaurantlevieuxport-capbreton.com , -1.4421594,43.6541956,Oui,,Maître Restaurateur,,,42,01/01/2020|31/12/2020|||||,Menu adulte|||52 menu dégustation # Autre tarif|||voir carte sur sites,Climatisation # Terrasse,Wifi
RESAQU024V500GBT,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Vieux Puits,Le bourg,,,,24360,BUSSEROLLES,24070,+33 5 53 60 45 80,,,,0.64211383,45.6766052,Oui,,,,,35,,,Terrasse,
RESAQU04001SP72Z,30/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Le Vieux Tachoires,,,1049 avenue Maréchal Foch,Route de Castets,40990,SAINT-PAUL-LES-DAX,40279,+33 5 58 91 61 00,,th.casenave@orange.fr,http://www.tachoire.com/, -1.0497265,43.7327811,,,,,,,01/01/2020|31/12/2020|09:00|14:00|||Dimanche - Jeudi soir - Lundi soir - Mardi soir - Mercredi soir - Samedi - Vendredi soir,,,Traiteur
RESAQU047FS0009D,06/01/2020,Restaurant,Bistrot / bar à vin # Brasserie # Restaurant traditionnel,Cuisine traditionnelle,Le Vieux Village,,,,Mestre Marty,47310,ESTILLAC,47091,+33 5 53 67 62 61,,,http://vieuxvillage.fr,0.58990352,44.1658126,Oui,,,,,120,01/01/2020|31/12/2020|06:30|||20:00|Dimanche - Samedi,"Menu adulte|12,90|13,90|le midi # Menu enfant|8,50|8,50|le midi # A la carte|9,50|17,00|le midi",Bar # Climatisation # Parking privé # Terrasse,Banquet # Plats à emporter # Séminaire # Traiteur
RESAQU064V50E4DK,30/01/2019,Restaurant,Brasserie,Cuisine traditionnelle,Le Vigny,,,13 Rue Alfred de Vigny,,64400,OLORON-SAINTE-MARIE,64422,+33 5 59 39 64 97,,,, -0.6112621,43.1917883,,,,,,,,,,
RESAQU033V50IV1A,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Régionale française,Le Village,,,49 avenue de Verdun,,33260,LA TESTE-DE-BUCH,33529,+33 5 56 54 61 81,+33 6 85 08 13 25,levillagecazaux@hotmail.com,http://www.restaurant-le-village-cazaux.eatbu.com, -1.1547353,44.5348342,Oui,,,,,70,01/01/2020|31/12/2020|||||,"Menu adulte|10,00|15,90|Formule du midi en semaine # Menu adulte|25,00||Menu du chef",Bar # Climatisation # Terrasse,Banquet # Plats à emporter # Séminaire # Traiteur # Wifi
RESAQU033V503U94,03/01/2020,Restaurant,Bistrot / bar à vin,Tapas,Le Vin d'Orge ,,,101 avenue André Ampère ,,33260,LA TESTE-DE-BUCH,33529,,+33 7 82 62 18 28, lateste@levindorge.com,http://www.levindorge.com, -1.1315293,44.6114684,Oui,,,,,,01/01/2020|31/12/2020|||||,,Bar # Parking privé # Terrasse,
RESAQU024FS000FL,22/01/2020,Restaurant,Restaurant gastronomique,Cuisine européenne # Cuisine traditionnelle,Le Vin'Quatre,,,14 rue St Clar,,24100,BERGERAC,24037,+33 5 53 22 37 26,+33 7 81 20 29 97,info@levinquatre.fr,http://levinquatre.fr,0.48416715,44.8495865,Oui,,Vignobles et découvertes,,,24,01/01/2020|31/12/2020|||19:00|21:00|Jeudi midi - Lundi midi - Mardi midi - Mercredi - Mercredi midi - Vendredi midi,"Menu enfant|15,00|18,00|jusqu'à 10 ans - à partir du menu adulte # Menu adulte|27,00|35,00|",Terrasse,Wifi
RESAQU040FS000IV,31/12/2018,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Poisson / fruits de mer # Salades # Viandes,Le Vintage,,,366 av. Touring-Club,,40150,SOORTS-HOSSEGOR,40304,+33 9 52 63 83 72,+33 6 23 52 49 33,,, -1.4288140,43.6575900,,,,,,50,,,Bar,Wifi
RESAQU033V50JLMI,09/01/2020,Restaurant,Restauration rapide,Salades # Sandwichs,Le Vintage Ferret,,,56 boulevard de la Plage,Cap Ferret,33970,LEGE-CAP-FERRET,33236,,+33 6 77 43 10 83,levintageferret@gmail.com,, -1.2440268,44.6506575,Oui,,,,,50,01/04/2020|31/10/2020|||||,,Bar,Wifi
RESAQU064V5058GP,30/01/2019,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Vivaldi,,,11 quai Dubourdieu,,64100,BAYONNE,64102,+33 5 59 25 50 91,,,, -1.4743783,43.4922012,Oui,,,,,,,,,
RESAQU064FS0007M,03/01/2020,Restaurant,Brasserie,Cuisine traditionnelle,Le Vogue,,,12 avenue des Frères Montgolfiers,,64140,LONS,64348,+33 5 59 62 18 84,,brasserie.levogue@gmail.com,, -0.4207248,43.3074624,Oui,,,,,170,01/01/2020|31/12/2020|07:00|15:30|||Dimanche - Samedi,"Menu adulte|12,80|12,80| # Menu enfant|7,00|7,00|",Bar # Climatisation # Parking privé # Terrasse,Wifi
RESAQU064FS0017H,03/01/2020,Restaurant,Restaurant gastronomique,Cuisine gastronomique,Le Volpoom - Hippodrome,,,462 boulevard du Cami Salié,,64000,PAU,64445,+33 5 59 32 27 42,,contact@jardinsetsaveurs.com,http://www.jardinsetsaveurs.com/, -0.3693482,43.333072,Oui,,,,,320,01/01/2020|31/12/2020|||||,"Menu adulte|12,00|30,00|",Ascenseur # Matériel enfant # Parking privé,Banquet # Séminaire # Wifi
RESAQU064FS0015D,03/05/2016,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Vôtre,,,2 route de Pitoys,Brindos - Maignon,64600,ANGLET,64024,+33 5 59 31 36 56,,,, -1.5044728,43.4638112,,,,,,100,,,Bar # Parking privé # Terrasse,
RESAQU040V509E9T,19/01/2020,Restaurant,Pizzeria # Restauration rapide,Cuisine européenne # Tapas,Le voyageur,,,66 avenue de la Grande Plage,,40510,SEIGNOSSE,40296,,+33 6 60 96 16 02,,https://www.levoyageur40.com/?fbclid=IwAR3S0kRMd3CnvtAL1rgfUwrAbVoYaQUJ8k1xz36ZqsxTY3kfqu2-d09fS_U, -1.4329192,43.7069393,Non,,,,,,,,,
RESAQU047FS0005O,16/01/2020,Restaurant,Bistrot / bar à vin # Brasserie # Restaurant traditionnel,Cuisine traditionnelle # Régionale française # Salades # Viandes,Le Welcome,,,3 place de Salens,,47390,LAYRAC,47145,+33 5 40 40 17 77,+33 6 28 18 40 29,nicolasbourgade@gmail.com,,0.6605228,44.1328324,,,,,,35,01/01/2020|31/12/2020|||||,"Menu adulte|13,00|13,00|Menu midi en semaine # A la carte|24,00|24,00|En semaine, soir et le week-end # A la carte|30,00|30,00|Le soir et le week-end",Bar # Jeux pour enfants # Terrasse,Plats à emporter
RESAQU064V54JQ78,03/01/2020,Restaurant,Brasserie,Cuisine traditionnelle # Poisson / fruits de mer # Régionale française # Salades # Tartes # Viandes,Le Welcome,,,Rue Bernard Palissy,,64230,LESCAR,64335,+33 5 59 81 29 47,,,http://www.lewelcome.fr, -0.4335451,43.3223057,Oui,,,,,100,02/01/2020|31/12/2020|12:00|14:00|||Dimanche - Jeudi soir - Lundi soir - Mardi soir - Mercredi soir,"Menu adulte|10,00|22,50| # A la carte|10,00|22,50| # Menu enfant|7,50|7,50|",Bar # Climatisation # Matériel enfant # Parking privé # Terrasse,Plats à emporter # Séminaire # Wifi
RESAQU033FS001F9,03/01/2020,Restaurant,Bistrot / bar à vin # Brasserie # Pizzeria # Restaurant traditionnel # Restauration rapide,Cuisine traditionnelle,Le Win,,Casino de Lacanau,Route du Baganais,,33680,LACANAU,33214,+33 5 57 17 03 80,,commercial.lacanau@groupecogit.com,http://www.casinolacanau.com/#restaurant, -1.1814312,45.0023494,Oui,,,,,60,01/01/2020|31/12/2020|12:00|13:45|19:30|21:45|,,Bar # Climatisation # Parking privé # Piscine # Salle(s) de réunion # Terrasse,Plats à emporter # Séminaire # Wifi
RESAQU033V50R1NQ,03/01/2020,Restaurant,Bistrot / bar à vin,Cuisine bio # Cuisine bistronomique # Cuisine européenne,Le Wine Bar de Margaux,,,12 bis rue Georges Mandel,Margaux,33460,MARGAUX-CANTENAC,33268,+33 9 67 68 32 90,,reservation@winebarmargaux.com,http://www.winebarmargaux.com/, -0.674807,45.040657,Oui,,,,,,01/01/2020|31/12/2020|||||,"A la carte|9,50|9,50|Suggestion du jour # A la carte|12,00|12,00|Prix moyen # Autre tarif|5,00|32,00|Vin au verre # Autre tarif|20,00|950,00|Bouteille de vin",Bar # Climatisation # Jardin # Parking privé # Terrasse,Wifi
RESAQU064V508FOZ,03/01/2020,Restaurant,Restaurant à thème,Viandes,Le Xurrasco,,,4 rue Chiquito,,64250,CAMBO-LES-BAINS,64160,+33 5 59 25 76 44,,b.richefort@hotmail.fr,, -1.3979400,43.3621664,,,,,,30,16/01/2019|14/06/2019||||| # 26/06/2020|22/12/2020|||||,"A la carte|15,00|15,00| # Menu enfant|8,00|8,00|",Climatisation # Jeux pour enfants # Matériel enfant,Plats à emporter # Wifi
RESAQU033FS000CU,09/01/2020,Restaurant,Bistrot / bar à vin # Crêperie # Restauration rapide # Salon de thé,Glaces # Salades # Sandwichs,Le Yachting,,,1 rue de la Forestière,Cap Ferret,33970,LEGE-CAP-FERRET,33236,+33 5 56 60 47 77,+33 6 71 22 96 18,yachting@orange.fr,http://www.yachting-capferret.fr, -1.2464211,44.6485390,Oui,,,,,60,01/01/2020|31/10/2020|||||,,Bar # Terrasse,Wifi
RESAQU064V5AEW3O,03/01/2020,Restaurant,Restaurant à thème,Régionale française,Le Yeti,,,2 Place Reine Marguerite,,64000,PAU,64445,,+33 6 08 33 41 48,,, -0.37212,43.295319,Oui,,,,,22,02/01/2020|31/12/2020|12:00|14:00|19:00|22:00|Dimanche - Lundi - Mardi,"A la carte|12,00|23,00|Planches à partager",Climatisation # Terrasse,
RESAQU040FS000CS,06/03/2019,Restaurant,Restaurant traditionnel,Cuisine traditionnelle,Le Zanchettin,,,1565 avenue de Villeneuve,,40000,MONT-DE-MARSAN,40192,+33 5 58 75 19 52,,lezanchettin@orange.fr ,http://www.lezanchettin.fr, -0.4632446,43.8891536,Oui,,,,,140,,,Bar # Parking privé # Terrasse,Séminaire
RESAQU064FS0012P,30/01/2019,Restaurant,Restaurant traditionnel,Poisson / fruits de mer,Le Zéphyr,,,7 esplanade des Gascons,Chambre d'Amour,64600,ANGLET,64024,+33 5 59 03 79 50,,,, -1.5419224,43.5001980,,,,,,120,,,Bar # Climatisation # Parking privé # Terrasse,
RESAQU024V50DJGO,03/01/2020,Restaurant,Restaurant à thème,Poisson / fruits de mer,L'écailler by Fred,,,4-8 Rue de la Clarté,,24000,PERIGUEUX,24322,,+33 7 72 13 48 01,,,0.72244274,45.1841152,Oui,,,,,,,,,
RESAQU033FS000EL,03/01/2020,Restaurant,Restaurant traditionnel,Cuisine traditionnelle # Poisson / fruits de mer,L'Ecailler Chez Diego,,,2 boulevard Veyrier Montagnères,,33120,ARCACHON,33009,+33 5 56 83 84 46 # +33 5 56 54 28 20,,contact@diegoplage.com,http://www.diegoplage.com , -1.1638836,44.6636904,,,,,,350,01/01/2020|31/12/2020|||||,,Climatisation # Terrasse,Plats à emporter # Séminaire # Wifi
RESAQU040V5008TM,30/01/2020,Restaurant,Bistrot / bar à vin # Restaurant à thème,Poisson / fruits de mer # Régionale française # Tapas # Viandes,L'écailler et sa plancha,,,Place Jean Rameau,,40390,SAINT-MARTIN-DE-SEIGNANX,40273,+33 5 59 45 56 79,,lecaillerplancha@hotmail.fr,http://www.lecailleretsaplancha.fr/, -1.3867823,43.5416258,Oui,,,,,,01/02/2020|31/12/2020|||||,,Climatisation # Terrasse,Plats à emporter
