typologie;spécialité;FINESS;nom;"type handicap principal";adresse;CP;commune;"commune (COG)";département;région;"région (COG)";"longitude (X)";"latitude (Y)";marker-url;marker-size
Service;"service d'éducation spéciale et de soins à domicile";060801040;"Service d'éducation spéciale et de soins à domicile de l'IEM Rossetti";"Handicap moteur";"400 boulevard de la Madeleine";6200;Nice;06088;Alpes-Maritimes;"Provence-Alpes-Côte d'Azur";93;7.2722101211548;43.6989402771;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";570014324;"Service d'éducation spéciale et de soins à domicile de l'IES de Metz";"Handicap auditif";"34 rue de la Chèvre";57000;Metz;57463;Moselle;Grand-Est;44;6.1563000679016;49.139400482178;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";970405734;"Service d'éducation spéciale et de soins à domicile de l'IMS Raphaël Babet";"Handicap moteur";"29 boulevard Lenepveu";97480;Saint-Joseph;97412;"La Réunion";"La Réunion";4;;;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";590817029;"Service d'éducation spéciale et de soins à domicile de l'Institut d'éducation motrice La Marelle";"Handicap moteur";"2 A avenue de la Fosse aux Chênes";59100;Roubaix;59512;Nord;Hauts-de-France;32;3.1725529;50.6943978;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";070005889;"Service d'éducation spéciale et de soins à domicile de Lamastre";"Handicap moteur";"18 rue Ferdinand Hérold";7270;Lamastre;07129;Ardèche;Auvergne-Rhône-Alpes;84;4.5777178;44.9846098;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";390784734;"Service d'éducation spéciale et de soins à domicile de Lons-le-Saunier";"Handicap moteur";"29 bis rue des Toupes";39000;Lons-le-Saunier;39300;Jura;Bourgogne-Franche-Comté;27;5.548620223999;46.674991607666;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";260016100;"Service d'éducation spéciale et de soins à domicile de Montélimar";"Handicap moteur";"1 bis rue Paul Loubet";26200;Montélimar;26198;Drôme;Auvergne-Rhône-Alpes;84;4.74667;44.5628015;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";770003333;"Service d'éducation spéciale et de soins à domicile de Montereau-Fault-Yonne";"Handicap moteur";"27 bis avenue du Général de Gaulle";77130;Montereau-Fault-Yonne;77305;Seine-et-Marne;Ile-de-France;11;2.9491083;48.3812219;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";580004828;"Service d'éducation spéciale et de soins à domicile de Nevers";"Handicap visuel";"11 rue de Courtenay";58000;Nevers;58194;Nièvre;Bourgogne-Franche-Comté;27;;;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";970303509;"Service d'éducation spéciale et de soins à domicile de Rémire-Montjoly";"Handicap moteur";"11 lotissement Amaryllis";97354;Rémire-Montjoly;97309;Guyane;Guyane;3;-52.2767;4.905;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";420784795;"Service d'éducation spéciale et de soins à domicile de Saint-Etienne";"Handicap moteur";"12 place des Grenadiers";42000;Saint-Etienne;42218;Loire;Auvergne-Rhône-Alpes;84;4.3923997879028;45.453800201416;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";620016709;"Service d'éducation spéciale et de soins à domicile de Saint-Omer";"Handicap moteur";"87 route de Clairmarais";62500;Saint-Omer;62765;Pas-de-Calais;Hauts-de-France;32;2.2844141;50.7615228;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";950806638;"Service d'éducation spéciale et de soins à domicile de Villiers-le-Bel";"Handicap moteur";"23 avenue 8 Mai 1945";95400;Villiers-le-Bel;95680;Val-d'Oise;Ile-de-France;11;2.3880100250244;49.00724029541;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";160012225;"Service d'éducation spéciale et de soins à domicile déficients auditifs Bel Air";"Handicap auditif";"impasse d'Auvergne";16000;Angoulême;16015;Charente;Nouvelle-Aquitaine;75;0.1448500007391;45.652599334717;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";450014675;"Service d'éducation spéciale et de soins à domicile du Centre d'éducation motrice de Dadonville";"Handicap moteur";"35 rue de Chantaloup";45300;Dadonville;45119;Loiret;"Centre-Val de Loire";24;2.2703199386597;48.15747833252;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";510012883;"Service d'éducation spéciale et de soins à domicile du Centre de rééducation motrice Val de Murigny";"Handicap moteur";"10 rue de Turenne";51100;Reims;51454;Marne;Grand-Est;44;4.0264401435852;49.256481170654;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";310025879;"Service d'éducation spéciale et de soins à domicile du centre Philae";"Handicap moteur";"26 avenue Tolosane";31520;Ramonville-Saint-Agne;31446;Haute-Garonne;Occitanie;76;1.4750699996948;43.546211242676;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";600111488;"Service d'éducation spéciale et de soins à domicile du Centre Rabelais langage et intégration";"Handicap auditif";"577 rue de la Croix Verte";60600;Agnetz;60007;Oise;Hauts-de-France;32;2.3956653;49.3895704;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";710013715;"Service d'éducation spéciale et de soins à domicile du Creusot";"Handicap moteur";"21 rue Edouard Vaillant";71200;"Le Creusot";71153;Saône-et-Loire;Bourgogne-Franche-Comté;27;4.41911;46.80448;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";930690383;"Service d'éducation spéciale et de soins à domicile du Raincy";"Handicap moteur";"29 boulevard du Midi";93340;"Le Raincy";93062;Seine-Saint-Denis;Ile-de-France;11;2.5165801048279;48.898380279541;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";790009823;"Service d'éducation spéciale et de soins à domicile GPA de Niort";"Handicap moteur";"11 rue de la Convention";79000;Niort;79191;Deux-Sèvres;Nouvelle-Aquitaine;75;;;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";270021389;"Service d'éducation spéciale et de soins à domicile Iris";"Handicap visuel";"648 rue Jacques Monod";27000;Evreux;27229;Eure;Normandie;28;1.180472;49.024279;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";040789323;"Service d'éducation spéciale et de soins à domicile La Durance (SESSAD)";"Handicap visuel";"route Napoléon";4160;L'Escale;04079;Alpes-de-Haute-Provence;"Provence-Alpes-Côte d'Azur";93;6.0242500305176;44.084838867188;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";660003591;"Service d'éducation spéciale et de soins à domicile La Perle Cerdane";"Handicap moteur";"2 avenue du Carlit";66344;Osséja;66130;Pyrénées-Orientales;Occitanie;76;1.9774099588394;42.418678283691;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";740003058;"Service d'éducation spéciale et de soins à domicile les Petits Princes";"Handicap moteur";"401 bis route de Bègues";74250;Fillinges;74128;Haute-Savoie;Auvergne-Rhône-Alpes;84;6.318266;46.1518773;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";490537297;"Service d'éducation spéciale et de soins à domicile Marguerite Yourcenar";"Handicap moteur";"8 rue Marguerite Yourcenar";49000;Angers;49007;Maine-et-Loire;"Pays de la Loire";52;-0.5332836;47.4488138;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";580001378;"Service d'éducation spéciale et de soins à domicile pour jeunes déficients auditifs le Fil d'Ariane";"Handicap auditif";"6-8 rue des Docks";58006;Nevers;58194;Nièvre;Bourgogne-Franche-Comté;27;;;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";240016022;"Service d'éducation spéciale et de soins à domicile, antenne de Sarlat-la-Canéda";"Handicap moteur";"chemin de Loubejac";24200;Sarlat-la-Canéda;24520;Dordogne;Nouvelle-Aquitaine;75;1.2006582;44.9077343;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";780016473;"Service d'éducation spécialisée et de soins à domicile Apiday TSL (SSEFIS)";"Handicap auditif";"2 avenue de la Villedieu";78990;Elancourt;78208;Yvelines;Ile-de-France;11;1.9506499767304;48.767948150635;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";750026809;"Service d'éducation spécialisée et de soins à domicile de Paris";"Handicap moteur";"28 rue Saint Lambert";75015;Paris;75100;Paris;Ile-de-France;11;2.2919648;48.8373595;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";150782688;"Service d'éducation spécialisée et de soins à domicile des PEP du Cantal";"Handicap auditif";"rue de Planèze";15000;Aurillac;15014;Cantal;Auvergne-Rhône-Alpes;84;2.4315800666809;44.918609619141;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";2A0001129;"Service d'éducation spécialisée et de soins à domicile institut pour déficients sensoriels";"Handicap auditif";"12 avenue du Docteur Noël Franchini";20090;Ajaccio;2A004;Corse-du-Sud;Corse;94;8.75425;41.93802;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";660789652;"Service d'éducation visuelle Claude Monet (SAAAIS)";"Handicap visuel";"19 allée Aimé Giral";66000;Perpignan;66136;Pyrénées-Orientales;Occitanie;76;2.8939305;42.7155217;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";910690254;"Service d'intégration des déficients visuels et aveugles de l'Essonne";"Handicap visuel";"1 impasse de la Cour de France";91260;Juvisy-sur-Orge;91326;Essonne;Ile-de-France;11;2.3553400039673;48.676780700684;http://opendata.onisep.fr/uploads/Image/8c/56_870_picto_handicap_visuel_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";450009188;"Service de soins et d'aide à l'intégration d'Orléans (SAFEP)";"Handicap auditif";"4 rue Alain";45100;Orléans;45234;Loiret;"Centre-Val de Loire";24;1.9311801;47.8311277;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";450018288;"Service de soins et d'aide à l'intégration de Saint-Jean-le-Blanc (SESSAD)";"Handicap moteur";"117 rue du Bois Girault";45650;Saint-Jean-le-Blanc;45286;Loiret;"Centre-Val de Loire";24;1.9154200553894;47.893341064453;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";430001065;"Service de soins et d'éducation spécialisés à domicile de Brives-Charensac";"Handicap moteur";"58 bis avenue Charles Dupuy";43700;Brives-Charensac;43041;Haute-Loire;Auvergne-Rhône-Alpes;84;3.9186718;45.0496028;http://opendata.onisep.fr/uploads/Image/58/55_831_picto_handicap_moteur_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";790016778;"Service de soutien à l'éducation familiale et à l'intégration scolaire d'Aiffres";"Handicap auditif";"35 impasse trop m'y dure";79230;Aiffres;79003;Deux-Sèvres;Nouvelle-Aquitaine;75;-0.4089491;46.2911212;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";940721145;"Service de soutien à l'éducation familiale et à l'intégration scolaire de Créteil";"Handicap auditif";"86 boulevard John Fitzgerald Kennedy";94000;Créteil;94028;Val-de-Marne;Ile-de-France;11;2.4702200889587;48.778888702393;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";700002249;"Service de soutien à l'éducation familiale et à l'intégration scolaire de Frotey-les-Vesoul";"Handicap auditif";"18 bis rue Marcel Rozard";70000;Frotey-lès-Vesoul;70261;Haute-Saône;Bourgogne-Franche-Comté;27;6.1845998764038;47.620861053467;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";860009588;"Service de soutien à l'éducation familiale et à l'intégration scolaire de Poitiers";"Handicap auditif";"22 rue Gay-Lussac";86000;Poitiers;86194;Vienne;Nouvelle-Aquitaine;75;0.3740399;46.5779052;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";430006676;"Service de soutien à l'éducation familiale et à l'intégration scolaire du Puy-en-Velay";"Handicap auditif";"7 rue Jean-Baptiste Fabre";43000;"Le Puy-en-Velay";43157;Haute-Loire;Auvergne-Rhône-Alpes;84;3.889790058136;45.043678283691;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";720014661;"Service de soutien à l'éducation familiale et à l'intégration scolaire Longueur d'ondes";"Handicap auditif";"52 rue du Puits de la Chaîne";72000;"Le Mans";72181;Sarthe;"Pays de la Loire";52;0.20200000703335;47.982299804688;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";280505850;"Service de soutien à l'éducation familiale et à la scolarisation André Beulé, antenne de Chartres";"Handicap auditif";"1 rue du faubourg Saint-Jean";28000;Chartres;28085;Eure-et-Loir;"Centre-Val de Loire";24;1.457170009613;48.433818817139;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";950015784;"Service de soutien à l'éducation familiale et à la scolarisation de l'Ecole intégrée Danielle Casanova";"Handicap auditif";"22-26 rue de Picardie";95100;Argenteuil;95018;Val-d'Oise;Ile-de-France;11;2.2481899261475;48.942840576172;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
Service;"service d'éducation spéciale et de soins à domicile";060799715;"Service de soutien à l'éducation familiale et à la scolarisation de l'IES Clément Ader";"Handicap auditif";"2 boulevard des deux corniches";6000;Nice;06088;Alpes-Maritimes;"Provence-Alpes-Côte d'Azur";93;7.2722101211548;43.6989402771;http://opendata.onisep.fr/uploads/Image/39/54_801_picto_handicap_auditif_inverse.png;[32,32]
